Time,Pupil Diameter
4,3.2615
8,3.261371
12,3.261232
16,3.261075
20,3.260905
24,3.26072
28,3.260519
32,3.260303
36,3.260078
40,3.259845
44,3.259605
48,3.259364
52,3.259128
56,3.258903
60,3.258698
64,3.25852
68,3.258366
72,3.258249
76,3.258167
80,3.258135
84,3.258152
88,3.258229
92,3.258356
96,3.258541
100,3.25878
104,3.259075
108,3.25942
112,3.259813
116,3.260258
120,3.260734
124,3.261242
128,3.261772
132,3.262327
136,3.262884
140,3.263438
144,3.263983
148,3.264509
152,3.265021
156,3.265502
160,3.265946
164,3.266356
168,3.266727
172,3.26704
176,3.267303
180,3.267509
184,3.267664
188,3.267775
192,3.267849
196,3.267891
200,3.267912
204,3.267917
208,3.267925
212,3.267945
216,3.267991
220,3.26808
224,3.26822
228,3.268417
232,3.268669
236,3.26898
240,3.269337
244,3.269733
248,3.270159
252,3.270597
256,3.27103
260,3.271446
264,3.271822
268,3.27215
272,3.272407
276,3.272588
280,3.272687
284,3.272709
288,3.272648
292,3.272513
296,3.27232
300,3.272082
304,3.271813
308,3.271522
312,3.271253
316,3.271013
320,3.27082
324,3.270692
328,3.270653
332,3.270714
336,3.270889
340,3.271191
344,3.27162
348,3.272191
352,3.272906
356,3.273755
360,3.27474
364,3.275856
368,3.277078
372,3.278412
376,3.279832
380,3.281321
384,3.282861
388,3.284442
392,3.286044
396,3.287648
400,3.289242
404,3.290811
408,3.292348
412,3.293839
416,3.295285
420,3.296682
424,3.298033
428,3.299338
432,3.300605
436,3.301827
440,3.303006
444,3.304157
448,3.305283
452,3.30639
456,3.307479
460,3.30856
464,3.309635
468,3.310719
472,3.311794
476,3.312875
480,3.313964
484,3.315061
488,3.316164
492,3.317275
496,3.318395
500,3.31953
504,3.320675
508,3.321836
512,3.323023
516,3.32423
520,3.325454
524,3.326691
528,3.327937
532,3.32919
536,3.330453
540,3.331718
544,3.332983
548,3.334239
552,3.335478
556,3.336693
560,3.337885
564,3.339018
568,3.340099
572,3.341119
576,3.342066
580,3.342935
584,3.343717
588,3.344409
592,3.345001
596,3.345489
600,3.345874
604,3.346153
608,3.346318
612,3.346376
616,3.346326
620,3.346169
624,3.345915
628,3.34557
632,3.345132
636,3.344602
640,3.343988
644,3.343297
648,3.342535
652,3.341704
656,3.340807
