Time,Pupil Diameter
4,5.925149
8,5.923481
12,5.919662
16,5.912605
20,5.902185
24,5.889739
28,5.877924
32,5.869892
36,5.867619
40,5.870313
44,5.874271
48,5.874954
52,5.869677
56,5.858603
60,5.844024
64,5.828856
68,5.815657
72,5.806039
76,5.800255
80,5.797581
84,5.796921
88,5.797331
92,5.798199
96,5.799219
100,5.800277
104,5.80134
108,5.802412
112,5.803493
116,5.804585
120,5.80565
124,5.806575
128,5.80715
132,5.80715
136,5.806466
140,5.805186
144,5.803551
148,5.8018
152,5.800104
156,5.798425
160,5.796411
164,5.793463
168,5.789109
172,5.783519
176,5.777636
180,5.772967
184,5.771096
188,5.773201
192,5.779782
196,5.790235
200,5.802597
204,5.814073
208,5.822181
212,5.826016
216,5.826521
220,5.82569
224,5.825383
228,5.826518
232,5.829146
236,5.832761
240,5.836867
244,5.841007
248,5.844791
252,5.847581
256,5.848471
260,5.846714
264,5.84246
268,5.837017
272,5.832108
276,5.828782
280,5.827039
284,5.826316
288,5.826044
292,5.825985
296,5.825936
300,5.825888
304,5.825845
308,5.825812
312,5.825705
316,5.825336
320,5.824183
324,5.821467
328,5.816473
332,5.809183
336,5.800785
340,5.793472
344,5.789495
348,5.790042
352,5.794904
356,5.80282
360,5.81238
364,5.822532
368,5.832345
372,5.840515
376,5.845409
380,5.845938
384,5.842227
388,5.835573
392,5.827738
396,5.820316
400,5.81427
404,5.809983
408,5.806857
412,5.803756
416,5.799694
420,5.794468
424,5.788699
428,5.783273
432,5.778822
436,5.775745
440,5.774152
444,5.773972
448,5.774765
452,5.775883
456,5.77674
460,5.776997
464,5.77667
468,5.776154
472,5.775894
476,5.776345
480,5.777926
484,5.781028
488,5.785689
492,5.790983
496,5.795513
500,5.798243
504,5.799007
508,5.798159
512,5.796072
516,5.79304
520,5.7896
524,5.786241
528,5.783121
532,5.780162
536,5.777545
540,5.77583
544,5.775541
548,5.776768
552,5.779151
556,5.782174
560,5.785394
564,5.788496
568,5.791101
572,5.79283
576,5.793395
580,5.792798
584,5.791359
588,5.789484
592,5.787414
596,5.785121
600,5.782347
604,5.778811
608,5.774475
612,5.769717
616,5.765299
620,5.762062
624,5.760614
628,5.761136
632,5.763369
636,5.7668
640,5.770866
644,5.775133
648,5.779281
652,5.783005
656,5.786058
660,5.788385
664,5.790197
668,5.791834
672,5.79348
676,5.795081
680,5.796462
684,5.797574
688,5.798565
692,5.79936
696,5.799371
700,5.797831
704,5.794537
708,5.790386
712,5.786696
716,5.784456
720,5.783919
724,5.784729
728,5.786372
732,5.788414
736,5.790772
740,5.793246
744,5.794944
748,5.794271
752,5.789968
756,5.78211
760,5.772593
764,5.764256
768,5.759638
772,5.759797
776,5.763868
780,5.769625
784,5.774844
788,5.778484
792,5.780814
796,5.782445
800,5.783304
804,5.782797
808,5.780594
812,5.777151
816,5.773454
820,5.770444
824,5.768713
828,5.768451
832,5.769579
836,5.771967
840,5.775521
844,5.779844
848,5.784022
852,5.786917
856,5.787766
860,5.78666
864,5.784416
868,5.781986
872,5.779871
876,5.778027
880,5.77606
884,5.77372
888,5.770971
892,5.768018
896,5.765095
900,5.762488
904,5.760581
908,5.759689
912,5.759864
916,5.760878
920,5.762372
924,5.763984
928,5.765318
932,5.765967
936,5.765683
940,5.764589
944,5.763149
948,5.761958
952,5.761724
956,5.762975
960,5.765542
964,5.768414
968,5.770267
972,5.770423
976,5.769246
980,5.767599
984,5.765909
988,5.763852
992,5.760817
996,5.756597
1000,5.751848
1004,5.747976
1008,5.746375
1012,5.747519
1016,5.750723
1020,5.754797
1024,5.759056
1028,5.763671
1032,5.76911
1036,5.775362
1040,5.781666
1044,5.786734
1048,5.789342
1052,5.788927
1056,5.785695
1060,5.780314
1064,5.773501
1068,5.765985
1072,5.75871
1076,5.752692
1080,5.748726
1084,5.746998
1088,5.747283
1092,5.749505
1096,5.753948
1100,5.761162
1104,5.771424
1108,5.78432
1112,5.798524
1116,5.812053
1120,5.82278
1124,5.829059
1128,5.830149
1132,5.826349
1136,5.818955
1140,5.809886
1144,5.801169
1148,5.794399
1152,5.790392
1156,5.789327
1160,5.791149
1164,5.795743
1168,5.8026
1172,5.810538
1176,5.818094
1180,5.824324
1184,5.829146
1188,5.833006
1192,5.836346
1196,5.839315
1200,5.841825
1204,5.843535
1208,5.844062
1212,5.843222
1216,5.841121
1220,5.838126
1224,5.834638
1228,5.830998
1232,5.82758
1236,5.824971
1240,5.823907
1244,5.824793
1248,5.82725
1252,5.830017
1256,5.831343
1260,5.829948
1264,5.825922
1268,5.82063
1272,5.815715
1276,5.812083
1280,5.809904
1284,5.809031
1288,5.809134
1292,5.809474
1296,5.809189
1300,5.808043
1304,5.806374
1308,5.804485
1312,5.802341
1316,5.799988
1320,5.798025
1324,5.797075
1328,5.797028
1332,5.797211
1336,5.797252
1340,5.797799
1344,5.800086
1348,5.805069
1352,5.81306
1356,5.823755
1360,5.836434
1364,5.85
1368,5.863089
1372,5.874509
1376,5.883513
1380,5.889561
1384,5.891918
1388,5.889684
1392,5.882379
1396,5.870527
1400,5.855336
1404,5.837924
1408,5.818941
1412,5.798839
1416,5.778189
1420,5.7577
1424,5.737607
1428,5.717344
1432,5.6955
1436,5.669346
1440,5.635433
1444,5.591399
1448,5.538888
1452,5.484412
1456,5.436566
1460,5.401493
1464,5.380251
1468,5.369693
1472,5.365526
1476,5.364244
1480,5.363992
1484,5.363991
1488,5.363991
1492,5.363991
1496,5.363991
1500,5.363991
1504,5.363991
1508,5.363991
1512,5.363991
1516,5.363991
1520,5.363737
1524,5.362441
1528,5.358181
1532,5.347402
1536,5.325686
1540,5.289946
1544,5.241606
1548,5.187618
1552,5.137598
1556,5.098767
1560,5.072604
1564,5.055601
1568,5.04273
1572,5.030141
1576,5.016266
1580,5.001008
1584,4.98508
1588,4.969355
1592,4.954687
1596,4.941869
1600,4.931372
1604,4.923128
1608,4.916607
1612,4.911122
1616,4.906123
1620,4.901282
1624,4.896451
1628,4.891531
1632,4.886532
1636,4.881457
1640,4.876333
1644,4.871039
1648,4.865144
1652,4.857932
1656,4.848729
1660,4.837367
1664,4.824303
1668,4.810298
1672,4.795856
1676,4.780998
1680,4.765322
1684,4.747924
1688,4.727154
1692,4.699427
1696,4.65953
1700,4.60334
1704,4.531589
1708,4.451003
1712,4.369414
1716,4.290165
1720,4.210439
1724,4.126978
1728,4.042588
1732,3.96664
1736,3.908524
1740,3.871641
1744,3.852137
1748,3.842778
1752,3.836631
1756,3.829158
1760,3.818589
1764,3.805463
1768,3.791744
1772,3.779066
1776,3.768004
1780,3.758014
1784,3.74803
1788,3.737436
1792,3.726431
1796,3.71565
1800,3.705222
1804,3.694113
1808,3.681028
1812,3.665849
1816,3.650456
