Time,Pupil Diameter
4,3.928577
8,3.928569
12,3.928511
16,3.928388
20,3.928182
24,3.927876
28,3.927456
32,3.926908
36,3.926219
40,3.925381
44,3.924389
48,3.923244
52,3.921949
56,3.920511
60,3.918943
64,3.917258
68,3.915476
72,3.913616
76,3.911698
80,3.90974
84,3.907762
88,3.90578
92,3.903812
96,3.901874
100,3.899979
104,3.898135
108,3.896359
112,3.894649
116,3.893007
120,3.891438
124,3.889943
128,3.888527
132,3.887186
136,3.885923
140,3.884738
144,3.883625
148,3.882582
152,3.881607
156,3.880696
160,3.879848
164,3.879059
168,3.878328
172,3.877651
176,3.877024
180,3.876443
184,3.875906
188,3.875408
192,3.874946
196,3.874515
200,3.874112
204,3.873731
208,3.873371
212,3.873027
216,3.872696
220,3.872377
224,3.872067
228,3.871768
232,3.871479
236,3.871204
240,3.870944
244,3.870701
248,3.870479
252,3.870284
256,3.870119
260,3.869983
264,3.869881
268,3.869815
272,3.869787
276,3.869799
280,3.869849
284,3.869933
288,3.870047
292,3.870187
296,3.870353
300,3.870543
304,3.870756
308,3.870987
312,3.871238
316,3.871509
320,3.871802
324,3.872119
328,3.872462
332,3.872838
336,3.873253
340,3.873713
344,3.874226
348,3.874799
352,3.875439
356,3.876154
360,3.876951
364,3.877835
368,3.878814
372,3.879893
376,3.881077
380,3.882368
384,3.883772
388,3.885289
392,3.88692
396,3.888663
400,3.890518
404,3.892484
408,3.894557
412,3.896733
416,3.899004
420,3.901364
424,3.903804
428,3.906318
432,3.908899
436,3.911539
440,3.914228
444,3.91696
448,3.919727
452,3.922527
456,3.925353
460,3.928202
464,3.931072
468,3.93396
472,3.936867
476,3.939792
480,3.942735
484,3.945694
488,3.948669
492,3.951659
496,3.954662
500,3.95768
504,3.960708
508,3.963743
512,3.966782
516,3.969825
520,3.972871
524,3.975918
528,3.978963
532,3.982008
536,3.985051
540,3.988092
544,3.991132
548,3.994173
552,3.997219
556,4.000269
560,4.003325
564,4.00639
568,4.009468
572,4.012559
576,4.015665
580,4.018788
584,4.021929
588,4.025086
592,4.02826
596,4.031447
600,4.034645
604,4.037852
608,4.041064
612,4.044279
616,4.047496
620,4.05071
624,4.053917
628,4.057116
632,4.060306
636,4.063487
640,4.066658
644,4.069819
648,4.072971
652,4.076114
656,4.079252
660,4.082386
664,4.085522
668,4.088661
672,4.091805
676,4.094957
680,4.098117
684,4.101288
688,4.104473
692,4.107674
696,4.110891
700,4.114128
704,4.117385
708,4.120661
712,4.123954
716,4.12727
720,4.130609
724,4.133968
728,4.13735
732,4.140756
736,4.144186
740,4.147646
744,4.151133
748,4.154652
752,4.158205
756,4.161794
760,4.165419
764,4.169086
768,4.172795
772,4.176551
776,4.180355
780,4.184206
784,4.188106
788,4.192053
792,4.196049
796,4.200094
800,4.204184
804,4.208316
808,4.212486
812,4.216693
816,4.220936
820,4.225213
824,4.22952
828,4.233856
832,4.238217
836,4.242602
840,4.247007
844,4.251429
848,4.255864
852,4.260313
856,4.26477
860,4.26923
864,4.27369
868,4.278149
872,4.282603
876,4.287048
880,4.29148
884,4.295895
888,4.300297
892,4.304682
896,4.309045
900,4.31339
904,4.317715
908,4.322014
912,4.326288
916,4.330534
920,4.334753
924,4.338943
928,4.343169
932,4.347393
936,4.35163
940,4.355898
944,4.360218
948,4.364616
952,4.369129
956,4.373796
960,4.378667
964,4.38363
968,4.389027
972,4.394791
976,4.40099
980,4.407695
984,4.414979
988,4.422908
992,4.431548
996,4.440952
1000,4.451163
1004,4.462204
1008,4.474103
1012,4.486837
1016,4.500377
1020,4.514672
1024,4.529655
1028,4.54524
1032,4.561326
1036,4.577799
1040,4.594536
1044,4.611403
1048,4.628273
1052,4.645012
1056,4.661494
1060,4.677594
1064,4.693199
1068,4.708206
1072,4.722525
1076,4.736081
1080,4.748807
1084,4.760662
1088,4.77162
1092,4.781662
1096,4.790789
1100,4.799015
1104,4.806366
1108,4.812878
