Time,Pupil Diameter
4,6.081743
8,6.083509
12,6.085049
16,6.085949
20,6.086063
24,6.085513
28,6.08457
32,6.083532
36,6.082637
40,6.082012
44,6.081652
48,6.081483
52,6.08142
56,6.081402
60,6.081399
64,6.081399
68,6.081399
72,6.081399
76,6.081399
80,6.081399
84,6.081399
88,6.081399
92,6.081399
96,6.081399
100,6.081399
104,6.081399
108,6.081399
112,6.081399
116,6.081399
120,6.081399
124,6.081399
128,6.081399
132,6.081399
136,6.081399
140,6.081399
144,6.081399
148,6.081399
152,6.081399
156,6.081399
160,6.081399
164,6.081399
168,6.081399
172,6.081399
176,6.081399
180,6.081399
184,6.081399
188,6.081399
192,6.081399
196,6.081399
200,6.081398
204,6.081392
208,6.081351
212,6.08125
216,6.08097
220,6.080364
224,6.079211
228,6.077207
232,6.074014
236,6.069371
240,6.063231
244,6.05583
248,6.047582
252,6.039032
256,6.030717
260,6.022925
264,6.015512
268,6.008048
272,6.000391
276,5.992751
280,5.985234
284,5.977467
288,5.968735
292,5.958578
296,5.947259
300,5.935493
304,5.924058
308,5.913442
312,5.903727
316,5.894603
320,5.885707
324,5.876893
328,5.868365
332,5.860585
336,5.853842
340,5.847643
344,5.84081
348,5.832145
352,5.821304
356,5.809122
360,5.79695
364,5.785779
368,5.775832
372,5.767058
376,5.759501
380,5.753087
384,5.7472
388,5.74072
392,5.732701
396,5.722966
400,5.712128
404,5.701238
408,5.691509
412,5.683949
416,5.67884
420,5.675446
424,5.672366
428,5.668371
432,5.66298
436,5.656387
440,5.648969
444,5.641082
448,5.633114
452,5.625771
456,5.619699
460,5.615082
464,5.611475
468,5.608078
472,5.604237
476,5.59959
480,5.594042
484,5.587772
488,5.58123
492,5.575055
496,5.569727
500,5.56546
504,5.562237
508,5.559862
512,5.557871
516,5.555388
520,5.551633
524,5.546549
528,5.540922
532,5.53573
536,5.531492
540,5.528168
544,5.525546
548,5.523371
552,5.521469
556,5.519607
560,5.51756
564,5.515222
568,5.512621
572,5.509949
576,5.507469
580,5.505442
584,5.504101
588,5.503635
592,5.504021
596,5.505003
600,5.506133
604,5.507076
608,5.507741
612,5.508147
616,5.50817
620,5.507655
624,5.506564
628,5.505154
632,5.503804
636,5.502815
640,5.502445
644,5.502835
648,5.504007
652,5.505736
656,5.507692
660,5.50955
664,5.511136
668,5.512543
672,5.514019
676,5.515766
680,5.517889
684,5.52036
688,5.523107
692,5.52594
696,5.528751
700,5.531602
704,5.534631
708,5.537847
712,5.541028
716,5.543955
720,5.54665
724,5.549335
728,5.552188
732,5.555386
736,5.559094
740,5.563368
744,5.567999
748,5.57269
752,5.577245
756,5.581609
760,5.585725
764,5.589505
768,5.592971
772,5.596284
776,5.599668
780,5.603243
784,5.607135
788,5.611385
792,5.615818
796,5.62009
800,5.62393
804,5.627294
808,5.630341
812,5.633249
816,5.636189
820,5.639276
824,5.642464
828,5.645556
832,5.648348
836,5.650848
840,5.653308
844,5.655955
848,5.65874
852,5.661283
856,5.663268
860,5.664767
864,5.666268
868,5.668319
872,5.671109
876,5.674334
880,5.67755
884,5.680581
888,5.683476
892,5.686279
896,5.688786
900,5.690732
904,5.692066
908,5.692999
912,5.693811
916,5.694743
920,5.69596
924,5.697525
928,5.699248
932,5.700782
936,5.701935
940,5.702795
944,5.70364
948,5.704689
952,5.705967
956,5.707356
960,5.708697
964,5.709822
968,5.710645
972,5.711211
976,5.711607
980,5.711909
984,5.712151
988,5.712365
992,5.712498
996,5.712404
1000,5.711985
1004,5.711308
1008,5.710677
1012,5.710382
1016,5.710584
1020,5.71116
1024,5.711837
1028,5.712386
1032,5.712748
1036,5.712921
1040,5.712829
1044,5.712338
1048,5.711424
1052,5.710238
1056,5.708975
1060,5.707779
1064,5.706698
1068,5.705845
1072,5.705397
1076,5.705475
1080,5.706034
1084,5.706773
1088,5.707299
1092,5.707341
1096,5.706922
1100,5.706193
1104,5.705283
1108,5.704283
1112,5.70339
1116,5.702905
1120,5.703057
1124,5.703801
1128,5.70488
1132,5.705996
1136,5.706916
1140,5.7075
1144,5.707754
1148,5.707922
1152,5.708276
1156,5.708968
1160,5.709932
1164,5.711099
1168,5.712521
1172,5.714359
1176,5.716554
1180,5.718746
1184,5.720474
1188,5.721475
1192,5.721757
1196,5.721456
1200,5.720724
1204,5.71979
1208,5.719025
1212,5.718803
1216,5.719373
1220,5.720761
1224,5.722655
1228,5.724411
1232,5.725414
1236,5.725472
1240,5.724948
1244,5.724412
1248,5.72429
1252,5.724765
1256,5.725836
1260,5.727422
1264,5.729281
1268,5.73105
1272,5.732292
1276,5.732787
1280,5.732735
1284,5.732708
1288,5.733258
1292,5.734417
1296,5.735737
1300,5.736708
1304,5.737323
1308,5.738116
1312,5.739657
1316,5.742073
1320,5.74497
1324,5.747701
1328,5.7498
1332,5.751143
1336,5.751976
1340,5.752737
1344,5.753755
1348,5.755194
1352,5.757008
1356,5.75912
1360,5.761548
1364,5.764388
1368,5.767684
1372,5.771256
1376,5.774776
1380,5.777977
1384,5.780737
1388,5.782942
1392,5.784352
1396,5.784983
1400,5.785343
1404,5.78619
1408,5.788039
1412,5.790878
1416,5.794368
1420,5.798102
1424,5.801739
1428,5.805034
1432,5.807793
1436,5.809959
1440,5.811712
1444,5.813408
1448,5.815385
1452,5.817694
1456,5.820206
1460,5.822859
1464,5.825773
1468,5.829111
1472,5.832959
1476,5.837208
1480,5.841541
1484,5.845523
1488,5.848929
1492,5.851771
1496,5.854108
1500,5.855957
1504,5.857424
1508,5.858796
1512,5.860363
1516,5.862226
1520,5.864345
1524,5.866745
1528,5.869579
1532,5.872914
1536,5.87658
1540,5.880132
1544,5.883139
1548,5.885592
1552,5.887835
1556,5.890276
1560,5.893013
1564,5.8959
1568,5.898652
1572,5.901141
1576,5.903433
1580,5.905708
1584,5.908046
1588,5.910291
1592,5.912174
1596,5.913745
1600,5.915541
1604,5.918083
1608,5.921347
1612,5.924703
1616,5.927433
1620,5.929256
1624,5.93049
1628,5.931623
1632,5.933092
1636,5.935096
1640,5.93762
1644,5.940415
1648,5.943184
1652,5.945825
1656,5.948368
1660,5.950806
1664,5.952871
1668,5.954263
1672,5.955092
1676,5.955976
1680,5.957479
1684,5.959469
1688,5.961225
1692,5.962159
1696,5.962337
1700,5.96229
1704,5.962441
1708,5.962775
1712,5.962887
1716,5.962258
1720,5.960604
1724,5.958157
1728,5.955673
1732,5.953989
1736,5.953437
1740,5.953789
1744,5.954407
1748,5.954632
1752,5.95403
1756,5.952566
1760,5.950536
1764,5.948237
1768,5.945817
1772,5.943305
1776,5.940886
1780,5.938929
1784,5.937854
1788,5.937862
1792,5.938792
1796,5.940024
1800,5.940795
1804,5.940495
1808,5.938852
1812,5.936065
1816,5.932761
1820,5.929675
1824,5.927269
1828,5.925663
1832,5.924613
1836,5.923807
1840,5.923085
1844,5.922503
1848,5.922133
1852,5.921888
1856,5.921389
1860,5.920352
1864,5.918883
1868,5.917439
1872,5.916412
1876,5.915867
1880,5.915651
1884,5.915497
1888,5.915186
1892,5.914576
1896,5.913535
1900,5.912154
1904,5.910837
1908,5.909987
1912,5.909673
1916,5.90955
1920,5.909365
1924,5.909174
1928,5.909144
1932,5.909354
1936,5.909722
1940,5.910298
1944,5.911023
1948,5.911619
1952,5.911926
1956,5.912145
1960,5.912729
1964,5.913881
1968,5.915387
1972,5.916834
1976,5.917786
1980,5.917953
1984,5.917319
1988,5.916172
1992,5.914919
1996,5.913798
2000,5.912963
2004,5.912631
2008,5.913144
2012,5.914715
2016,5.91716
2020,5.919945
2024,5.922431
2028,5.924218
2032,5.925279
2036,5.925931
2040,5.926565
2044,5.927308
2048,5.928102
2052,5.928882
2056,5.929533
2060,5.929733
2064,5.92902
2068,5.927279
2072,5.925155
2076,5.923585
2080,5.922949
2084,5.922818
2088,5.922471
2092,5.921277
2096,5.918942
2100,5.915556
2104,5.911549
2108,5.907408
2112,5.903371
2116,5.899388
2120,5.895341
2124,5.891029
2128,5.886187
2132,5.880396
2136,5.87349
2140,5.865765
2144,5.857688
2148,5.849641
2152,5.841674
2156,5.833634
2160,5.825369
2164,5.816878
2168,5.808363
2172,5.800153
2176,5.792478
2180,5.785243
2184,5.778097
2188,5.770805
2192,5.76344
2196,5.756217
2200,5.749187
2204,5.742036
2208,5.73447
2212,5.726517
2216,5.718656
2220,5.711428
2224,5.704932
2228,5.698833
2232,5.692718
2236,5.686524
2240,5.680508
2244,5.67491
2248,5.669737
2252,5.664783
2256,5.659783
2260,5.654665
2264,5.649554
2268,5.644663
2272,5.640102
2276,5.635743
2280,5.631378
2284,5.626961
2288,5.622717
2292,5.618998
2296,5.615983
2300,5.613503
2304,5.611141
2308,5.608514
2312,5.605496
2316,5.602222
2320,5.598941
2324,5.595692
2328,5.592335
2332,5.588673
2336,5.584657
2340,5.580497
2344,5.576493
2348,5.572816
2352,5.569428
2356,5.566142
2360,5.562738
2364,5.559075
2368,5.555068
2372,5.550807
2376,5.546436
2380,5.542196
2384,5.538257
2388,5.534564
2392,5.530916
2396,5.527071
2400,5.522911
2404,5.518593
2408,5.514423
2412,5.5106
2416,5.507037
2420,5.503442
2424,5.499492
2428,5.495008
2432,5.489943
2436,5.484449
2440,5.478813
2444,5.473361
2448,5.468248
2452,5.46348
2456,5.458955
2460,5.454531
2464,5.450033
2468,5.445368
2472,5.440619
2476,5.435958
2480,5.431424
2484,5.426787
2488,5.421796
2492,5.41634
