Time,Pupil Diameter
4,3.949694
8,3.949733
12,3.949777
16,3.949829
20,3.949889
24,3.949961
28,3.950048
32,3.950154
36,3.950283
40,3.950438
44,3.950621
48,3.950833
52,3.951075
56,3.951344
60,3.951638
64,3.951954
68,3.952288
72,3.952634
76,3.952986
80,3.953337
84,3.953682
88,3.954014
92,3.954332
96,3.954632
100,3.954915
104,3.955183
108,3.955439
112,3.955683
116,3.955923
120,3.956167
124,3.956418
128,3.956677
132,3.956957
136,3.957261
140,3.957592
144,3.957952
148,3.958343
152,3.958764
156,3.959212
160,3.959684
164,3.960177
168,3.960685
172,3.961204
176,3.961729
180,3.962254
184,3.962775
188,3.963284
192,3.963778
196,3.964257
200,3.964714
204,3.965149
208,3.96556
212,3.965947
216,3.96631
220,3.966646
224,3.966959
228,3.967246
232,3.967505
236,3.967735
240,3.967936
244,3.968105
248,3.968239
252,3.968336
256,3.9684
260,3.96843
264,3.968427
268,3.968393
272,3.968331
276,3.968243
280,3.96813
284,3.967991
288,3.96783
292,3.96765
296,3.967452
300,3.967237
304,3.967007
308,3.966764
312,3.966507
316,3.966239
320,3.965966
324,3.965692
328,3.965425
332,3.965172
336,3.964941
340,3.964741
344,3.964585
348,3.964484
352,3.964448
356,3.964479
360,3.964586
364,3.964772
368,3.965041
372,3.965393
376,3.965827
380,3.966341
384,3.966933
388,3.967597
392,3.968331
396,3.969133
400,3.970001
404,3.970935
408,3.971934
412,3.972997
416,3.974124
420,3.975319
424,3.976585
428,3.977923
432,3.979332
436,3.980814
440,3.982369
444,3.983995
448,3.985692
452,3.987457
456,3.989291
460,3.991195
464,3.993171
468,3.99522
472,3.997347
476,3.999556
480,4.001851
484,4.004239
488,4.006725
492,4.009314
496,4.012012
500,4.014836
504,4.017789
508,4.020874
512,4.024093
516,4.027443
520,4.030923
524,4.034528
528,4.038251
532,4.042081
536,4.046003
540,4.050004
544,4.05407
548,4.058183
552,4.062326
556,4.066489
560,4.070651
564,4.074796
568,4.078915
572,4.082998
576,4.087041
580,4.091038
584,4.094986
588,4.098885
592,4.102735
596,4.106536
600,4.110292
604,4.114004
608,4.117673
612,4.121302
616,4.12489
620,4.128439
624,4.13195
628,4.135423
632,4.138857
636,4.142257
640,4.145622
644,4.148952
648,4.152253
652,4.155528
656,4.158779
660,4.16201
664,4.165231
668,4.168446
672,4.171659
676,4.174874
680,4.178102
684,4.181346
688,4.184607
692,4.187877
696,4.191163
700,4.194466
704,4.197779
708,4.2011
712,4.204426
716,4.207751
720,4.211066
724,4.214367
728,4.217647
732,4.2209
736,4.224122
740,4.22731
744,4.230459
748,4.233566
752,4.236638
756,4.239673
760,4.242667
764,4.245616
768,4.24852
772,4.251378
776,4.254185
780,4.256938
784,4.259631
788,4.262257
792,4.264796
796,4.267244
800,4.269593
804,4.271832
808,4.273949
812,4.275933
816,4.277778
820,4.279474
824,4.281011
828,4.282379
832,4.283577
836,4.284599
840,4.285432
844,4.286075
848,4.286522
852,4.286767
856,4.286797
860,4.286609
864,4.286199
868,4.28556
872,4.28469
876,4.283583
880,4.282238
884,4.28066
888,4.278846
892,4.276794
896,4.274514
900,4.272009
904,4.269287
908,4.266354
912,4.263218
916,4.259889
920,4.256373
924,4.25268
928,4.248822
932,4.244806
936,4.240644
940,4.236344
944,4.231917
948,4.227376
952,4.222734
956,4.218
960,4.213184
964,4.2083
968,4.203361
972,4.198377
976,4.193361
980,4.188327
