Time,Pupil Diameter
4,4.431627
8,4.431849
12,4.432121
16,4.432451
20,4.432846
24,4.433313
28,4.433862
32,4.4345
36,4.435234
40,4.436069
44,4.437012
48,4.438067
52,4.439238
56,4.440525
60,4.441929
64,4.44345
68,4.445091
72,4.44685
76,4.448726
80,4.450718
84,4.452826
88,4.455047
92,4.45738
96,4.459825
100,4.462384
104,4.465055
108,4.46784
112,4.470735
116,4.473742
120,4.476864
124,4.480093
128,4.483433
132,4.486885
136,4.490447
140,4.494116
144,4.497894
148,4.501776
152,4.50576
156,4.509844
160,4.514023
164,4.518295
168,4.522655
172,4.527098
176,4.531619
180,4.536211
184,4.540874
188,4.545599
192,4.550378
196,4.555212
200,4.560096
204,4.565028
208,4.570004
212,4.575025
216,4.580088
220,4.585193
224,4.590341
228,4.595527
232,4.600746
236,4.605997
240,4.61128
244,4.616588
248,4.621916
252,4.62726
256,4.632612
260,4.637968
264,4.643321
268,4.648669
272,4.654009
276,4.659339
280,4.664659
284,4.669969
288,4.675272
292,4.680566
296,4.685858
300,4.69115
304,4.696447
308,4.701752
312,4.707067
316,4.712394
320,4.717731
324,4.723077
328,4.728431
332,4.733791
336,4.73915
340,4.744502
344,4.749842
348,4.755163
352,4.760458
356,4.765721
360,4.770946
364,4.776127
368,4.781257
372,4.786332
376,4.791343
380,4.796289
384,4.80117
388,4.805978
392,4.810711
396,4.815368
400,4.819945
404,4.824442
408,4.828855
412,4.833182
416,4.837417
420,4.841563
424,4.845616
428,4.849572
432,4.853421
436,4.857168
440,4.860811
444,4.864348
448,4.867779
452,4.871105
456,4.874329
460,4.87745
464,4.880473
468,4.883403
472,4.886244
476,4.889001
480,4.891679
484,4.894284
488,4.896821
492,4.899294
496,4.901706
500,4.904058
504,4.906351
508,4.908587
512,4.910766
516,4.912882
520,4.914938
524,4.91693
528,4.918854
532,4.920707
536,4.922483
540,4.924177
544,4.925786
548,4.927306
552,4.928732
556,4.930062
560,4.931292
564,4.93242
568,4.933446
572,4.934371
576,4.935195
580,4.935921
584,4.93655
588,4.937088
592,4.937537
596,4.937905
600,4.938199
604,4.938422
608,4.938581
612,4.938681
616,4.938726
620,4.938724
624,4.938678
628,4.938592
632,4.938468
636,4.938309
640,4.938116
644,4.937889
648,4.93763
652,4.93734
656,4.93702
660,4.936669
664,4.936285
668,4.935867
672,4.935416
676,4.934931
680,4.934411
684,4.933858
688,4.933274
692,4.932661
696,4.932019
700,4.931354
704,4.930667
708,4.929965
712,4.929248
716,4.928523
720,4.927789
724,4.927051
728,4.926311
732,4.925571
736,4.924835
740,4.924103
744,4.923375
748,4.922653
752,4.921939
756,4.921234
760,4.920541
764,4.91986
768,4.919197
772,4.918552
776,4.91793
780,4.917331
784,4.916759
788,4.916217
792,4.915705
796,4.915224
800,4.914774
804,4.914353
808,4.91396
812,4.913591
816,4.913245
820,4.91292
824,4.912614
828,4.912328
832,4.91206
836,4.911811
840,4.911582
844,4.911371
848,4.91118
852,4.911012
856,4.910867
860,4.910747
864,4.910652
868,4.910583
872,4.910541
876,4.910531
880,4.910552
884,4.910606
888,4.910694
892,4.910816
896,4.910974
900,4.91117
904,4.911404
908,4.91168
912,4.911996
916,4.912354
920,4.912753
924,4.913191
928,4.913666
932,4.914178
936,4.914725
940,4.915303
944,4.915908
948,4.916538
952,4.917189
956,4.91786
960,4.918551
964,4.919263
968,4.919998
972,4.920758
976,4.921548
980,4.922371
984,4.923235
988,4.924147
992,4.925116
996,4.926147
1000,4.927251
1004,4.928434
1008,4.929706
1012,4.931075
1016,4.932546
1020,4.934127
1024,4.935825
1028,4.937645
1032,4.939592
1036,4.94167
1040,4.943885
1044,4.946238
1048,4.94873
1052,4.951361
1056,4.954131
1060,4.957037
1064,4.960076
1068,4.963243
1072,4.96653
1076,4.969933
1080,4.973442
1084,4.977047
1088,4.980739
1092,4.984506
1096,4.988337
1100,4.992219
1104,4.996143
1108,5.000098
1112,5.004075
1116,5.008065
1120,5.012063
1124,5.016063
1128,5.020061
1132,5.024056
1136,5.028049
1140,5.032039
1144,5.036028
1148,5.040019
1152,5.044013
1156,5.048013
1160,5.052022
1164,5.056019
1168,5.060015
1172,5.064006
1176,5.067986
1180,5.071952
1184,5.075886
1188,5.079777
1192,5.083593
1196,5.087317
1200,5.09094
1204,5.094402
1208,5.097688
1212,5.100762
1216,5.103587
1220,5.106126
1224,5.108336
1228,5.11018
1232,5.111606
1236,5.112589
1240,5.113098
1244,5.113106
1248,5.112588
1252,5.111525
1256,5.109906
1260,5.107727
1264,5.104996
1268,5.101726
1272,5.097938
1276,5.093662
1280,5.088938
1284,5.083809
1288,5.07833
1292,5.072558
1296,5.066559
1300,5.060398
1304,5.054145
1308,5.047872
1312,5.041647
1316,5.035537
1320,5.029603
1324,5.023901
1328,5.01848
1332,5.013383
1336,5.008642
1340,5.00428
1344,5.00031
1348,4.996741
1352,4.993568
1356,4.990798
1360,4.988401
1364,4.986357
1368,4.984647
1372,4.983243
1376,4.982122
1380,4.981257
1384,4.980629
1388,4.980203
1392,4.97994
1396,4.979805
1400,4.97977
1404,4.979803
1408,4.979868
1412,4.97993
1416,4.979949
1420,4.979877
1424,4.979676
1428,4.979275
1432,4.978617
1436,4.97764
1440,4.976291
1444,4.974509
1448,4.972233
1452,4.969405
1456,4.965971
1460,4.961889
1464,4.957127
1468,4.951668
1472,4.945511
1476,4.938673
1480,4.931187
1484,4.92311
1488,4.914511
1492,4.90548
1496,4.896118
1500,4.886538
1504,4.876857
1508,4.867198
