Time,Pupil Diameter
4,4.156433
8,4.151516
12,4.144233
16,4.135514
20,4.12665
24,4.11861
28,4.111785
32,4.106304
36,4.10232
40,4.099675
44,4.097936
48,4.096401
52,4.094518
56,4.092074
60,4.08911
64,4.08582
68,4.082454
72,4.078911
76,4.074771
80,4.069777
84,4.064306
88,4.059436
92,4.056211
96,4.055025
100,4.055327
104,4.056054
108,4.056285
112,4.055521
116,4.05385
120,4.051591
124,4.049339
128,4.047732
132,4.047163
136,4.047493
140,4.04805
144,4.048295
148,4.048348
152,4.048878
156,4.050609
160,4.053809
164,4.058112
168,4.06281
172,4.06722
176,4.070833
180,4.073435
184,4.07528
188,4.076988
192,4.079238
196,4.082322
200,4.085923
204,4.089446
208,4.092494
212,4.09516
216,4.097931
220,4.101239
224,4.105008
228,4.10855
232,4.111124
236,4.112665
240,4.113884
244,4.11579
248,4.118818
252,4.122567
256,4.126182
260,4.12901
264,4.131121
268,4.132958
272,4.134696
276,4.136102
280,4.137005
284,4.137819
288,4.139422
292,4.142285
296,4.145919
300,4.149118
304,4.150777
308,4.150724
312,4.149803
316,4.149173
320,4.149428
324,4.15026
328,4.150898
332,4.150765
336,4.150153
340,4.15002
344,4.1511
348,4.15306
352,4.154862
356,4.155626
360,4.155267
364,4.154087
368,4.152123
372,4.149085
376,4.144954
380,4.140487
384,4.136911
388,4.134931
392,4.134139
396,4.133427
400,4.132034
404,4.130283
408,4.129135
412,4.129317
416,4.130704
420,4.132538
424,4.134207
428,4.135616
432,4.137102
436,4.139182
440,4.142212
444,4.146082
448,4.150132
452,4.153494
456,4.155658
460,4.15642
464,4.1559
468,4.154704
472,4.153939
476,4.154754
480,4.157514
484,4.161725
488,4.166568
492,4.171682
496,4.17761
500,4.185719
504,4.1973
508,4.212549
512,4.230341
516,4.249136
520,4.267986
524,4.28609
528,4.301964
532,4.313397
536,4.318728
540,4.317832
544,4.312364
548,4.304946
552,4.298304
556,4.294304
560,4.29353
564,4.295341
568,4.298676
572,4.302693
576,4.306964
580,4.311276
584,4.315589
588,4.319901
592,4.324214
596,4.328526
600,4.332815
604,4.337071
608,4.341279
612,4.345479
616,4.34987
620,4.354791
624,4.360545
628,4.367097
632,4.373931
636,4.38032
640,4.385632
644,4.389409
648,4.391277
652,4.391174
656,4.389856
660,4.38883
664,4.389576
668,4.392717
672,4.397881
676,4.404158
680,4.410705
684,4.41664
688,4.421105
692,4.423574
696,4.424291
700,4.424231
704,4.424468
708,4.425558
712,4.427493
716,4.430075
720,4.432981
724,4.435959
728,4.438526
732,4.440172
736,4.440291
740,4.438534
744,4.435133
748,4.431008
752,4.427478
756,4.42565
760,4.425876
764,4.427681
768,4.430178
772,4.432524
776,4.434461
780,4.436078
784,4.437593
788,4.438989
792,4.440259
796,4.441607
800,4.44291
804,4.443224
808,4.441147
812,4.436214
816,4.429818
820,4.424535
824,4.422462
828,4.423804
832,4.426755
836,4.428851
840,4.4284
844,4.425526
848,4.421553
852,4.41785
856,4.415042
860,4.413107
864,4.412066
868,4.412295
872,4.414345
876,4.418424
880,4.424191
884,4.431067
888,4.438508
892,4.446161
896,4.453863
900,4.461556
904,4.469249
908,4.47695
912,4.484651
916,4.492363
920,4.500168
924,4.508193
928,4.516499
932,4.524851
936,4.532541
940,4.538589
944,4.542204
948,4.54302
952,4.540969
956,4.535898
960,4.527381
964,4.5151
968,4.49943
972,4.481483
976,4.462646
980,4.44385
984,4.425602
988,4.408186
992,4.391709
996,4.376259
1000,4.362183
1004,4.350472
1008,4.342142
1012,4.337315
1016,4.334932
1020,4.333323
1024,4.331105
1028,4.327616
1032,4.322765
1036,4.317003
1040,4.311141
1044,4.305942
1048,4.301975
1052,4.299425
1056,4.298322
1060,4.298269
1064,4.298645
1068,4.298884
1072,4.298697
1076,4.298233
1080,4.297598
1084,4.296579
1088,4.294776
1092,4.292242
1096,4.289764
1100,4.288321
1104,4.288131
1108,4.288654
1112,4.289532
1116,4.291186
1120,4.294014
1124,4.297427
1128,4.299825
1132,4.299828
1136,4.297156
1140,4.292628
1144,4.287688
1148,4.283768
1152,4.281746
1156,4.281848
1160,4.283592
1164,4.286192
1168,4.288855
1172,4.290865
1176,4.291715
1180,4.29113
1184,4.289185
1188,4.286204
1192,4.282603
1196,4.278721
1200,4.274946
1204,4.271576
1208,4.268765
1212,4.266401
1216,4.264227
1220,4.262181
1224,4.260207
1228,4.258327
1232,4.256339
1236,4.253818
1240,4.250387
1244,4.246133
1248,4.241614
1252,4.23743
1256,4.233572
1260,4.229525
1264,4.225028
1268,4.22044
1272,4.216248
1276,4.212313
1280,4.20786
1284,4.202322
1288,4.19591
1292,4.189351
1296,4.183204
1300,4.177691
1304,4.172641
1308,4.167762
1312,4.162819
1316,4.157923
1320,4.153492
1324,4.149715
1328,4.146408
1332,4.143095
1336,4.139391
1340,4.135279
1344,4.131038
1348,4.126926
1352,4.122934
1356,4.118835
1360,4.114527
1364,4.110149
1368,4.105802
1372,4.101356
1376,4.096545
1380,4.091178
1384,4.08525
1388,4.07893
1392,4.072521
1396,4.066436
1400,4.061042
1404,4.056606
1408,4.053252
1412,4.050782
1416,4.048673
1420,4.04645
1424,4.043923
1428,4.041277
1432,4.038784
1436,4.036424
1440,4.033879
1444,4.030924
1448,4.027929
1452,4.02562
1456,4.02429
1460,4.023362
1464,4.021653
1468,4.018383
1472,4.013599
1476,4.007928
1480,4.002388
1484,3.998081
1488,3.995636
1492,3.994906
1496,3.995004
1500,3.994878
1504,3.993831
1508,3.991836
1512,3.989513
1516,3.987561
1520,3.986126
1524,3.98472
1528,3.982797
1532,3.980487
1536,3.978426
1540,3.977109
1544,3.976561
1548,3.976481
1552,3.976511
1556,3.976526
1560,3.976431
1564,3.97622
1568,3.975773
1572,3.974859
1576,3.973384
1580,3.97163
1584,3.970239
1588,3.969846
1592,3.970602
1596,3.972307
1600,3.974633
1604,3.977379
1608,3.980157
1612,3.982086
1616,3.982119
1620,3.9797
1624,3.975542
1628,3.971141
1632,3.967955
1636,3.966723
1640,3.967289
1644,3.969042
1648,3.971117
1652,3.97284
1656,3.973918
1660,3.974355
1664,3.974294
1668,3.973937
1672,3.973483
1676,3.9733
1680,3.973711
1684,3.974794
1688,3.976295
1692,3.977873
1696,3.979488
1700,3.981253
1704,3.983053
1708,3.984479
1712,3.985397
1716,3.986185
1720,3.987299
1724,3.988824
1728,3.990654
1732,3.992853
1736,3.995516
1740,3.998115
1744,3.999685
1748,3.999649
1752,3.998529
1756,3.9973
1760,3.996499
1764,3.996261
1768,3.99675
1772,3.99837
1776,4.001198
1780,4.004663
1784,4.007924
1788,4.010604
1792,4.013047
1796,4.0158
1800,4.019015
1804,4.022445
1808,4.025712
1812,4.028681
1816,4.031428
1820,4.033962
1824,4.036255
1828,4.038318
1832,4.040322
1836,4.042444
1840,4.044952
1844,4.04791
1848,4.051176
1852,4.054492
1856,4.057608
1860,4.060278
1864,4.062302
1868,4.063729
1872,4.064891
1876,4.066056
1880,4.067303
1884,4.068663
1888,4.07013
1892,4.071602
1896,4.072697
1900,4.07329
1904,4.073915
1908,4.075371
1912,4.077934
1916,4.080986
1920,4.083656
1924,4.085562
1928,4.086923
1932,4.088324
1936,4.090286
1940,4.093018
1944,4.096375
1948,4.09993
1952,4.103288
1956,4.106065
1960,4.108063
1964,4.109296
1968,4.110254
1972,4.111657
1976,4.114021
1980,4.117394
1984,4.121256
1988,4.12484
1992,4.127493
1996,4.129165
2000,4.13039
2004,4.13174
2008,4.133359
2012,4.135174
2016,4.137265
2020,4.139899
2024,4.142876
2028,4.145512
2032,4.14717
2036,4.148105
2040,4.149348
2044,4.151905
2048,4.155821
2052,4.160072
2056,4.163361
2060,4.165146
2064,4.165971
2068,4.166911
2072,4.168664
2076,4.171113
2080,4.173837
2084,4.176629
2088,4.17978
2092,4.183554
2096,4.187907
2100,4.192396
2104,4.196491
2108,4.199812
2112,4.202328
2116,4.204244
2120,4.205939
2124,4.20776
2128,4.209702
2132,4.211344
2136,4.212401
2140,4.212825
2144,4.21292
2148,4.213036
2152,4.21338
2156,4.214088
2160,4.215
2164,4.215606
2168,4.215389
2172,4.214254
2176,4.212704
2180,4.211273
2184,4.210082
2188,4.208885
2192,4.207583
2196,4.206619
2200,4.206793
2204,4.20846
2208,4.211212
2212,4.214184
2216,4.216588
2220,4.217984
2224,4.218184
2228,4.21732
2232,4.215784
2236,4.213956
2240,4.21207
2244,4.210236
2248,4.208515
2252,4.206889
2256,4.205364
2260,4.204124
2264,4.203555
2268,4.20393
2272,4.205259
2276,4.207215
2280,4.209496
2284,4.212001
2288,4.21473
2292,4.217516
2296,4.219849
2300,4.221277
2304,4.222063
2308,4.223029
2312,4.22489
2316,4.227595
2320,4.230371
2324,4.232216
2328,4.232579
2332,4.231886
2336,4.231152
2340,4.231172
2344,4.232109
2348,4.233545
2352,4.234943
2356,4.235841
2360,4.236084
2364,4.235933
2368,4.235875
2372,4.23606
2376,4.2361
2380,4.235587
2384,4.234618
2388,4.233698
2392,4.233251
2396,4.233368
2400,4.234008
2404,4.235163
2408,4.236999
2412,4.239462
2416,4.242122
2420,4.244352
2424,4.245889
2428,4.247001
2432,4.248399
2436,4.250726
2440,4.254303
2444,4.259019
2448,4.264482
2452,4.270119
2456,4.27505
2460,4.278275
2464,4.279221
2468,4.278264
2472,4.276518
2476,4.275254
2480,4.275278
2484,4.276882
2488,4.280026
2492,4.284345
2496,4.289035
2500,4.293262
2504,4.296427
2508,4.298548
2512,4.300268
2516,4.302382
2520,4.305319
2524,4.308765
2528,4.31189
2532,4.313941
2536,4.314748
2540,4.3147
2544,4.314286
2548,4.313863
2552,4.313682
2556,4.313895
2560,4.314584
2564,4.315856
2568,4.317875
2572,4.320727
2576,4.324213
2580,4.327961
2584,4.331707
2588,4.335426
2592,4.339205
2596,4.342888
2600,4.346236
2604,4.349078
2608,4.351505
2612,4.353598
2616,4.355037
2620,4.355319
2624,4.354518
2628,4.353717
2632,4.354365
2636,4.357049
2640,4.361094
2644,4.365274
2648,4.368519
2652,4.370429
2656,4.371361
2660,4.372302
2664,4.374343
2668,4.377995
2672,4.383096
2676,4.389048
2680,4.395083
2684,4.400532
2688,4.405216
2692,4.409563
2696,4.414159
2700,4.419055
2704,4.423576
2708,4.427008
2712,4.429367
2716,4.431437
2720,4.434158
2724,4.437864
2728,4.442094
2732,4.445938
2736,4.448699
2740,4.450214
2744,4.451017
2748,4.452071
2752,4.454115
2756,4.457181
2760,4.460625
2764,4.463859
2768,4.466869
2772,4.470196
2776,4.474178
2780,4.478515
2784,4.482339
2788,4.484801
2792,4.485589
2796,4.485336
2800,4.485176
2804,4.486
2808,4.487992
2812,4.490712
2816,4.493681
2820,4.496592
2824,4.499361
2828,4.502258
2832,4.505735
2836,4.510047
2840,4.514746
2844,4.518932
2848,4.52216
2852,4.524847
2856,4.527822
2860,4.531335
2864,4.534782
2868,4.537414
2872,4.539265
2876,4.541395
2880,4.545125
2884,4.550872
2888,4.557728
2892,4.563973
2896,4.568339
2900,4.570763
2904,4.572337
2908,4.5742
2912,4.576647
2916,4.579248
2920,4.581662
2924,4.58426
2928,4.58779
2932,4.59264
2936,4.598495
2940,4.604631
2944,4.610181
2948,4.614405
2952,4.616895
2956,4.618053
2960,4.619139
2964,4.621524
2968,4.625612
2972,4.630596
2976,4.635324
2980,4.639209
2984,4.642374
2988,4.645119
2992,4.647598
2996,4.649718
3000,4.651387
3004,4.652521
