Time,Pupil Diameter
4,4.32706
8,4.32706
12,4.32706
16,4.32706
20,4.32706
24,4.32706
28,4.32706
32,4.32706
36,4.32706
40,4.32706
44,4.32706
48,4.32706
52,4.32706
56,4.32706
60,4.32706
64,4.32706
68,4.32706
72,4.32706
76,4.32706
80,4.32706
84,4.32706
88,4.32706
92,4.32706
96,4.32706
100,4.32706
104,4.32706
108,4.32706
112,4.32706
116,4.32706
120,4.32706
124,4.32706
128,4.32706
132,4.32706
136,4.32706
140,4.32706
144,4.32706
148,4.32706
152,4.32706
156,4.32706
160,4.32706
164,4.32706
168,4.32706
172,4.32706
176,4.32706
180,4.32706
184,4.32706
188,4.32706
192,4.32706
196,4.32706
200,4.32706
204,4.32706
208,4.32706
212,4.32706
216,4.32706
220,4.32706
224,4.32706
228,4.32706
232,4.32706
236,4.32706
240,4.32706
244,4.32706
248,4.32706
252,4.32706
256,4.32706
260,4.32706
264,4.32706
268,4.32706
272,4.32706
276,4.32706
280,4.32706
284,4.327059
288,4.327061
292,4.327064
296,4.327068
300,4.327073
304,4.327079
308,4.327087
312,4.327097
316,4.32711
320,4.327125
324,4.327143
328,4.32717
332,4.327202
336,4.327239
340,4.327281
344,4.327325
348,4.327374
352,4.327424
356,4.327476
360,4.327528
364,4.327579
368,4.327625
372,4.327664
376,4.327692
380,4.327705
384,4.327701
388,4.327676
392,4.327627
396,4.327553
400,4.327452
404,4.327323
408,4.327166
412,4.32698
416,4.32677
420,4.32654
424,4.326296
428,4.326044
432,4.325766
436,4.325478
440,4.325201
444,4.324901
448,4.324589
452,4.324287
456,4.323972
460,4.323637
464,4.323224
468,4.32274
472,4.322156
476,4.321449
480,4.320583
484,4.319519
488,4.318223
492,4.316656
496,4.314768
500,4.312518
504,4.309862
508,4.306769
512,4.303206
516,4.299147
520,4.294567
524,4.289458
528,4.283817
532,4.277652
536,4.27098
540,4.263833
544,4.256251
548,4.248287
552,4.240006
556,4.231481
560,4.222793
564,4.214029
568,4.20527
572,4.19661
576,4.188132
580,4.179915
584,4.172031
588,4.16454
592,4.157483
596,4.15089
600,4.144781
604,4.139161
608,4.133976
612,4.129262
616,4.124952
620,4.120989
624,4.117329
628,4.113884
632,4.110541
636,4.107276
640,4.103991
644,4.100607
648,4.097056
652,4.093272
656,4.089225
660,4.084814
664,4.080012
