Time,Pupil Diameter
4,4.205497
8,4.206753
12,4.208223
16,4.209915
20,4.211834
24,4.213978
28,4.216344
32,4.218922
36,4.221697
40,4.224652
44,4.227764
48,4.231008
52,4.234357
56,4.237783
60,4.241253
64,4.244737
68,4.248202
72,4.251622
76,4.254965
80,4.258204
84,4.261312
88,4.264261
92,4.267029
96,4.269594
100,4.271936
104,4.274039
108,4.275906
112,4.277478
116,4.278775
120,4.279788
124,4.280512
128,4.280943
132,4.281083
136,4.280935
140,4.280501
144,4.27979
148,4.278812
152,4.277576
156,4.276098
160,4.274395
164,4.272484
168,4.270386
172,4.268115
176,4.26568
180,4.263106
184,4.260417
188,4.257629
192,4.254763
196,4.251835
200,4.248865
204,4.245872
208,4.242875
212,4.239888
216,4.236926
220,4.234
224,4.23112
228,4.228292
232,4.225519
236,4.222803
240,4.220141
244,4.217531
248,4.214965
252,4.212439
256,4.209943
260,4.207469
264,4.205008
268,4.202553
272,4.200099
276,4.197645
280,4.195187
284,4.192727
288,4.190263
292,4.1878
296,4.185339
300,4.182887
304,4.180445
308,4.178018
312,4.175611
316,4.173229
320,4.170879
324,4.168567
328,4.166296
332,4.164074
336,4.161905
340,4.159796
344,4.157752
348,4.155779
352,4.153882
356,4.152065
360,4.150335
364,4.148696
368,4.147157
372,4.145708
376,4.144347
380,4.143075
384,4.14189
388,4.140786
392,4.139759
396,4.138805
400,4.13792
404,4.137097
408,4.136331
412,4.135619
416,4.134956
420,4.134341
424,4.133769
428,4.133239
432,4.132747
436,4.132294
440,4.131876
444,4.131495
448,4.13115
452,4.130839
456,4.130564
460,4.130324
464,4.130122
468,4.129955
472,4.129823
476,4.129726
480,4.129664
484,4.129635
488,4.129638
492,4.129671
496,4.129735
500,4.129826
504,4.129941
508,4.130077
512,4.130231
516,4.130402
520,4.130589
524,4.13079
528,4.131006
532,4.131235
536,4.131475
540,4.131728
544,4.131989
548,4.132259
552,4.132535
556,4.132817
560,4.133103
564,4.133393
568,4.133685
572,4.133976
576,4.134264
580,4.13455
584,4.134834
588,4.135116
592,4.135396
596,4.13568
600,4.135969
604,4.136264
608,4.136568
612,4.136883
616,4.137214
620,4.137564
624,4.137937
628,4.138337
632,4.138764
636,4.139224
640,4.139717
644,4.140246
648,4.140813
652,4.141419
656,4.142068
660,4.142764
664,4.14351
668,4.14431
672,4.145166
676,4.146083
680,4.147068
684,4.148123
688,4.149254
692,4.150467
696,4.15177
700,4.153169
704,4.154671
708,4.156283
712,4.158012
716,4.159861
720,4.161835
724,4.163938
728,4.166172
732,4.168537
736,4.171033
740,4.173658
744,4.176409
748,4.17928
752,4.182267
756,4.18536
760,4.188553
764,4.191838
768,4.195205
772,4.198647
776,4.202156
780,4.205725
784,4.209345
788,4.21301
792,4.216716
796,4.220457
800,4.224229
804,4.228026
808,4.231843
812,4.235675
816,4.239518
820,4.243369
824,4.247224
828,4.251079
832,4.254939
836,4.258795
840,4.262645
844,4.266486
848,4.270312
852,4.274124
856,4.277919
860,4.281699
864,4.285465
868,4.289221
872,4.292973
876,4.296723
880,4.300481
884,4.304255
888,4.308053
892,4.311887
896,4.315765
900,4.319695
904,4.323682
908,4.32773
912,4.331838
916,4.336001
920,4.340209
924,4.344447
928,4.348697
932,4.352932
936,4.357127
940,4.361252
944,4.365276
948,4.369169
952,4.372898
956,4.376437
960,4.379762
964,4.382853
968,4.385695
972,4.388279
976,4.390604
980,4.39267
984,4.394485
988,4.396058
992,4.397406
996,4.398546
1000,4.399499
1004,4.400285
1008,4.400924
1012,4.401438
1016,4.401844
1020,4.402161
1024,4.402399
1028,4.402577
1032,4.40271
1036,4.402807
1040,4.402876
1044,4.402924
1048,4.402955
1052,4.402975
1056,4.402986
1060,4.402996
1064,4.403007
1068,4.403027
1072,4.403058
1076,4.403105
1080,4.403174
1084,4.403271
1088,4.403404
1092,4.403583
1096,4.40382
1100,4.404138
1104,4.404544
1108,4.405057
1112,4.405697
1116,4.406483
1120,4.407436
1124,4.408577
1128,4.409925
1132,4.411499
1136,4.413312
1140,4.415375
1144,4.417696
1148,4.420274
1152,4.423105
1156,4.42618
1160,4.429481
1164,4.432987
1168,4.43667
1172,4.4405
1176,4.444443
1180,4.448461
1184,4.452517
1188,4.456575
1192,4.460603
1196,4.46457
1200,4.468445
1204,4.472207
1208,4.475834
1212,4.479315
1216,4.48264
1220,4.485805
1224,4.488807
1228,4.49165
1232,4.494336
1236,4.496872
1240,4.499268
1244,4.501529
1248,4.503666
1252,4.505685
1256,4.507597
1260,4.509412
1264,4.511142
1268,4.512797
1272,4.51439
1276,4.51593
1280,4.517427
1284,4.518894
1288,4.520341
1292,4.521774
1296,4.523213
1300,4.524668
1304,4.526146
1308,4.527657
1312,4.529207
1316,4.530802
1320,4.532448
1324,4.534147
1328,4.535901
1332,4.537711
1336,4.539574
1340,4.541489
1344,4.543452
1348,4.545461
1352,4.547508
1356,4.549589
1360,4.551696
1364,4.553823
1368,4.555963
1372,4.558108
1376,4.560251
1380,4.562382
1384,4.564491
1388,4.566568
1392,4.568592
1396,4.570557
1400,4.572446
1404,4.574255
1408,4.575958
1412,4.577519
1416,4.578926
1420,4.580153
1424,4.581172
1428,4.581958
1432,4.582479
1436,4.58271
1440,4.582625
1444,4.582197
1448,4.581397
1452,4.580202
1456,4.578598
1460,4.576574
1464,4.574122
1468,4.571242
1472,4.567943
1476,4.564229
1480,4.560122
1484,4.555646
1488,4.550836
1492,4.545731
1496,4.540372
1500,4.534808
1504,4.529082
1508,4.523245
1512,4.517345
1516,4.511407
1520,4.505485
1524,4.499611
1528,4.49382
1532,4.488121
1536,4.482522
1540,4.477023
1544,4.471613
1548,4.466283
1552,4.461016
1556,4.455782
1560,4.450553
1564,4.445302
1568,4.440004
1572,4.434633
1576,4.429168
1580,4.423593
1584,4.417907
1588,4.412096
1592,4.406163
1596,4.400108
1600,4.393956
1604,4.387737
1608,4.381459
1612,4.375147
1616,4.368827
1620,4.362525
1624,4.356266
1628,4.350071
1632,4.343963
1636,4.337961
1640,4.332084
1644,4.326342
1648,4.320742
1652,4.31529
1656,4.309992
1660,4.304848
1664,4.299859
1668,4.295026
1672,4.290344
1676,4.285808
1680,4.281409
1684,4.277144
1688,4.273006
1692,4.268991
1696,4.265099
1700,4.261323
1704,4.257659
1708,4.254118
1712,4.250682
1716,4.247354
1720,4.244128
1724,4.241017
1728,4.23802
