Time,Pupil Diameter
4,4.88026
8,4.87953
12,4.878399
16,4.876907
20,4.875146
24,4.873323
28,4.871657
32,4.870247
36,4.869115
40,4.868204
44,4.867499
48,4.866865
52,4.866101
56,4.865068
60,4.863801
64,4.862419
68,4.86099
72,4.859471
76,4.857927
80,4.856469
84,4.855286
88,4.854482
92,4.853948
96,4.853513
100,4.853013
104,4.852371
108,4.851425
112,4.849853
116,4.847453
120,4.844454
124,4.841483
128,4.839248
132,4.838122
136,4.838148
140,4.839037
144,4.8403
148,4.841431
152,4.842016
156,4.841959
160,4.841387
164,4.840429
168,4.83917
172,4.83768
176,4.836143
180,4.834806
184,4.833843
188,4.833191
192,4.832641
196,4.832121
200,4.831823
204,4.831894
208,4.832117
212,4.832062
216,4.831536
220,4.830786
224,4.830072
228,4.829316
232,4.828218
236,4.82678
240,4.825426
244,4.824781
248,4.825184
252,4.826414
256,4.827713
260,4.82835
264,4.828159
268,4.827526
272,4.826968
276,4.826694
280,4.826681
284,4.826853
288,4.827202
292,4.827678
296,4.828136
300,4.82841
304,4.828467
308,4.828485
312,4.828735
316,4.829342
320,4.830123
324,4.830832
328,4.831326
332,4.831689
336,4.832007
340,4.832441
344,4.833205
348,4.834448
352,4.836211
356,4.838334
360,4.840608
364,4.842729
368,4.844449
372,4.845813
376,4.847186
380,4.848812
384,4.850587
388,4.852137
392,4.853397
396,4.854644
400,4.856056
404,4.857533
408,4.858858
412,4.859997
416,4.861149
420,4.862497
424,4.864131
428,4.866088
432,4.868434
436,4.871126
440,4.874072
444,4.877152
448,4.880283
452,4.883278
456,4.885796
460,4.887557
464,4.888633
468,4.889511
472,4.890703
476,4.892355
480,4.894229
484,4.895954
488,4.897313
492,4.898419
496,4.899667
500,4.901558
504,4.904357
508,4.907865
512,4.911514
516,4.914722
520,4.91727
524,4.919361
528,4.921412
532,4.92373
536,4.926282
540,4.928903
544,4.931369
548,4.933667
552,4.935895
556,4.938233
560,4.940811
564,4.943579
568,4.946406
572,4.949152
576,4.951797
580,4.954457
584,4.957358
588,4.960773
592,4.96475
596,4.968928
600,4.972818
604,4.976135
608,4.978947
612,4.981448
616,4.983745
620,4.985961
624,4.9883
628,4.990985
632,4.994144
636,4.997641
640,5.001193
644,5.004389
648,5.006859
652,5.008581
656,5.009923
660,5.011497
664,5.013668
668,5.016194
672,5.018467
676,5.020074
