Time,Pupil Diameter
4,4.039655
8,4.039655
12,4.039655
16,4.039655
20,4.039655
24,4.039655
28,4.039655
32,4.039655
36,4.039655
40,4.039655
44,4.039655
48,4.039655
52,4.039655
56,4.039655
60,4.039655
64,4.039655
68,4.039655
72,4.039655
76,4.039655
80,4.039655
84,4.039655
88,4.039655
92,4.039655
96,4.039655
100,4.039655
104,4.039655
108,4.039655
112,4.039655
116,4.039655
120,4.039655
124,4.039655
128,4.039655
132,4.039655
136,4.039655
140,4.039655
144,4.039655
148,4.039655
152,4.039655
156,4.039655
160,4.039655
164,4.039655
168,4.039655
172,4.039655
176,4.039655
180,4.039655
184,4.039655
188,4.039655
192,4.039655
196,4.039655
200,4.039655
204,4.039655
208,4.039655
212,4.039655
216,4.039655
220,4.039655
224,4.039655
228,4.039655
232,4.039655
236,4.039655
240,4.039655
244,4.039655
248,4.039655
252,4.039655
256,4.039655
260,4.039655
264,4.039655
268,4.039655
272,4.039655
276,4.039655
280,4.039655
284,4.039655
288,4.039655
292,4.039655
296,4.039655
300,4.039655
304,4.039655
308,4.039655
312,4.039655
316,4.039655
320,4.039655
324,4.039655
328,4.039655
332,4.039655
336,4.039655
340,4.039655
344,4.039655
348,4.039655
352,4.039655
356,4.039655
360,4.039655
364,4.039655
368,4.039655
372,4.039655
376,4.039655
380,4.039655
384,4.039655
388,4.039655
392,4.039655
396,4.039655
400,4.039655
404,4.039655
408,4.039655
412,4.039655
416,4.039655
420,4.039655
424,4.039655
428,4.039655
432,4.039655
436,4.039655
440,4.039655
444,4.039655
448,4.039655
452,4.039655
456,4.039655
460,4.039655
464,4.039655
468,4.039655
472,4.039655
476,4.039655
480,4.039655
484,4.039655
488,4.039655
492,4.039655
496,4.039655
500,4.039655
504,4.039655
508,4.039655
512,4.039655
516,4.039655
520,4.039655
524,4.039655
528,4.039655
532,4.039655
536,4.039655
540,4.039655
544,4.039655
548,4.039655
552,4.039655
556,4.039655
560,4.039655
564,4.039655
568,4.039655
572,4.039655
576,4.039655
580,4.039655
584,4.039655
588,4.039655
592,4.039655
596,4.039655
600,4.039655
604,4.039655
608,4.039655
612,4.039655
616,4.039655
620,4.039655
624,4.039655
628,4.039655
632,4.039655
636,4.039655
640,4.039655
644,4.039655
648,4.039655
652,4.039655
656,4.039655
660,4.039655
664,4.039655
668,4.039655
672,4.039655
676,4.039655
680,4.039655
684,4.039655
688,4.039655
692,4.039655
696,4.039655
700,4.039655
704,4.039655
708,4.039655
712,4.039655
716,4.039655
720,4.039655
724,4.039655
728,4.039655
732,4.039655
736,4.039655
740,4.039655
744,4.039655
748,4.039655
752,4.039655
756,4.039655
760,4.039655
764,4.039655
768,4.039655
772,4.039655
776,4.039655
780,4.039655
784,4.039655
788,4.039655
792,4.039655
796,4.039655
800,4.039655
804,4.039655
808,4.039655
812,4.039655
816,4.039655
820,4.039655
824,4.039655
828,4.039655
832,4.039655
836,4.039655
840,4.039655
844,4.039655
848,4.039655
852,4.039655
856,4.039655
860,4.039655
864,4.039655
868,4.039655
872,4.039655
876,4.039655
880,4.039655
884,4.039655
888,4.039655
892,4.039655
896,4.039655
900,4.039655
904,4.039655
908,4.039655
912,4.039655
916,4.039655
920,4.039655
924,4.039655
928,4.039655
932,4.039655
936,4.039655
940,4.039655
944,4.039655
948,4.039655
952,4.039655
956,4.039655
960,4.039655
964,4.039655
968,4.039655
972,4.039655
976,4.039655
980,4.039655
984,4.039655
988,4.039655
992,4.039655
996,4.039655
1000,4.039655
1004,4.039655
1008,4.039655
1012,4.039655
1016,4.039655
1020,4.039655
1024,4.039655
1028,4.039655
1032,4.039655
1036,4.039655
1040,4.039655
1044,4.039655
1048,4.039655
1052,4.039655
1056,4.039655
1060,4.039655
1064,4.039655
1068,4.039655
1072,4.039655
1076,4.039655
1080,4.039655
1084,4.039655
1088,4.039655
1092,4.039655
1096,4.039655
1100,4.039655
1104,4.039655
1108,4.039655
1112,4.039655
1116,4.039655
1120,4.039655
1124,4.039655
1128,4.039655
1132,4.039655
1136,4.039655
1140,4.039655
1144,4.039655
1148,4.039655
1152,4.039655
1156,4.039655
1160,4.039655
1164,4.039655
1168,4.039655
1172,4.039655
1176,4.039655
1180,4.039655
1184,4.039655
1188,4.039655
1192,4.039655
1196,4.039655
1200,4.039655
1204,4.039655
1208,4.039655
