Time,Pupil Diameter
4,3.911325
8,3.911325
12,3.911325
16,3.911325
20,3.911325
24,3.911325
28,3.911325
32,3.911325
36,3.911325
40,3.911325
44,3.911325
48,3.911325
52,3.911325
56,3.911325
60,3.911325
64,3.911325
68,3.911325
72,3.911325
76,3.911325
80,3.911325
84,3.911325
88,3.911325
92,3.911325
96,3.911325
100,3.911325
104,3.911325
108,3.911325
112,3.911325
116,3.911325
120,3.911325
124,3.911325
128,3.911325
132,3.911325
136,3.911325
140,3.911325
144,3.911325
148,3.911325
152,3.911325
156,3.911325
160,3.911325
164,3.911325
168,3.911325
172,3.911325
176,3.911325
180,3.911325
184,3.911325
188,3.911325
192,3.911325
196,3.911325
200,3.911325
204,3.911407
208,3.911543
212,3.911752
216,3.91206
220,3.912501
224,3.913117
228,3.913958
232,3.915084
236,3.916637
240,3.918647
244,3.92121
248,3.924431
252,3.928421
256,3.933296
260,3.93917
264,3.946151
268,3.954332
272,3.963774
276,3.974553
280,3.986679
284,4.000139
288,4.01488
292,4.030784
296,4.047728
300,4.065534
304,4.083991
308,4.102857
312,4.12187
316,4.140757
320,4.159239
324,4.177043
328,4.193915
332,4.209621
336,4.223972
340,4.236802
344,4.247991
348,4.257463
352,4.265184
356,4.271158
360,4.275424
364,4.278058
368,4.279156
372,4.278842
376,4.277249
380,4.27451
384,4.270782
388,4.266228
392,4.260983
396,4.255131
400,4.248863
404,4.242291
408,4.235518
412,4.228633
416,4.221713
420,4.21482
424,4.208006
428,4.201256
432,4.194667
436,4.188246
440,4.181989
444,4.175868
448,4.169878
452,4.163997
456,4.158197
460,4.152456
464,4.146749
468,4.141016
472,4.135243
476,4.1294
480,4.123462
484,4.117423
488,4.111239
492,4.104906
496,4.098418
500,4.091776
504,4.084986
508,4.078056
512,4.071005
516,4.063854
520,4.056628
524,4.049353
528,4.042053
532,4.034761
536,4.027509
540,4.020324
544,4.013236
548,4.006271
552,3.999454
556,3.992809
560,3.986356
564,3.980115
568,3.974101
572,3.968337
576,3.962821
580,3.957552
584,3.952552
588,3.947821
592,3.943361
596,3.939174
600,3.935253
604,3.931591
608,3.928181
612,3.925011
616,3.922074
620,3.919361
624,3.916863
628,3.914577
632,3.912494
636,3.910628
640,3.908956
644,3.907479
648,3.906198
652,3.90511
656,3.904224
660,3.90354
664,3.903055
668,3.902769
672,3.902677
676,3.902774
680,3.903059
684,3.903516
688,3.904135
692,3.904905
696,3.905817
700,3.906858
704,3.908016
708,3.909279
712,3.910636
716,3.912074
720,3.913585
724,3.915157
728,3.916783
732,3.918454
736,3.920165
740,3.921908
744,3.923679
748,3.925473
752,3.927285
756,3.929111
760,3.93095
764,3.932799
768,3.934655
772,3.936517
776,3.938384
780,3.940254
784,3.942127
788,3.944001
792,3.945877
796,3.947754
800,3.949631
804,3.95151
808,3.953389
812,3.955269
816,3.957148
820,3.959027
824,3.960904
828,3.962782
832,3.96466
836,3.966535
840,3.968409
844,3.970282
848,3.972153
852,3.974023
856,3.975892
860,3.977759
864,3.979625
868,3.98149
872,3.983355
876,3.985222
880,3.987092
884,3.988967
888,3.99085
892,3.992744
896,3.994654
900,3.996583
904,3.998535
908,4.000516
912,4.002531
916,4.004586
920,4.006685
924,4.008833
928,4.011034
932,4.01329
936,4.015603
940,4.017973
944,4.020405
948,4.022893
952,4.025436
956,4.028031
960,4.030673
964,4.03336
968,4.036086
972,4.038848
976,4.041644
980,4.044469
984,4.04732
988,4.050194
992,4.05309
996,4.056003
1000,4.058931
1004,4.06187
1008,4.064814
1012,4.06776
1016,4.070699
1020,4.073624
1024,4.076527
1028,4.079399
1032,4.08223
1036,4.085009
1040,4.087726
1044,4.090372
1048,4.092938
1052,4.095414
1056,4.097794
1060,4.10007
1064,4.102239
1068,4.104296
1072,4.10624
1076,4.108067
1080,4.109777
1084,4.111372
1088,4.112849
1092,4.114211
1096,4.115458
1100,4.116591
1104,4.11761
1108,4.118517
1112,4.119312
1116,4.119996
1120,4.120568
1124,4.121031
1128,4.121383
1132,4.121627
1136,4.12176
1140,4.121791
1144,4.12172
1148,4.12155
1152,4.121286
1156,4.120933
1160,4.120496
1164,4.119982
1168,4.119399
1172,4.118753
1176,4.118054
1180,4.117311
1184,4.116532
1188,4.115726
1192,4.114904
1196,4.114072
1200,4.113237
1204,4.112408
1208,4.111587
1212,4.110781
1216,4.109991
1220,4.109219
1224,4.108466
1228,4.107729
1232,4.107008
1236,4.106296
1240,4.105592
1244,4.10489
1248,4.104187
1252,4.103476
1256,4.102753
1260,4.102016
1264,4.101261
1268,4.100485
1272,4.099689
1276,4.098873
1280,4.098038
1284,4.097188
1288,4.096321
1292,4.095444
1296,4.094562
1300,4.093678
1304,4.092797
1308,4.091923
1312,4.091061
1316,4.090211
1320,4.089379
1324,4.088566
1328,4.087773
1332,4.087001
1336,4.086254
1340,4.085531
1344,4.084838
1348,4.084177
1352,4.083553
1356,4.082973
1360,4.082445
1364,4.081979
1368,4.081584
1372,4.081274
1376,4.081059
1380,4.080954
1384,4.080968
1388,4.081115
1392,4.081403
1396,4.081841
1400,4.082432
1404,4.08318
1408,4.084085
1412,4.085142
1416,4.086346
1420,4.087689
1424,4.089163
1428,4.090755
1432,4.092453
1436,4.094246
1440,4.096121
1444,4.098066
1448,4.10007
1452,4.102123
1456,4.104216
1460,4.106341
1464,4.108492
1468,4.110663
1472,4.112849
1476,4.115047
1480,4.117256
1484,4.11947
1488,4.121688
1492,4.123909
1496,4.12613
1500,4.128351
1504,4.130569
1508,4.132786
1512,4.134999
1516,4.137207
1520,4.139408
1524,4.141598
1528,4.143775
1532,4.145935
1536,4.148075
1540,4.15018
1544,4.152248
1548,4.154272
1552,4.156239
1556,4.15814
1560,4.159961
1564,4.161689
1568,4.163305
1572,4.164797
1576,4.16615
1580,4.167341
1584,4.168355
1588,4.169175
1592,4.169786
1596,4.170171
1600,4.170317
1604,4.170214
1608,4.169852
1612,4.169224
1616,4.168324
1620,4.167152
1624,4.165708
1628,4.163997
1632,4.162025
1636,4.159802
1640,4.157337
1644,4.154645
1648,4.151735
1652,4.148628
1656,4.145341
1660,4.141892
1664,4.138303
1668,4.134593
1672,4.130785
1676,4.126902
1680,4.122966
1684,4.119001
1688,4.11503
