Time,Pupil Diameter
4,4.831357
8,4.831053
12,4.830712
16,4.830332
20,4.829914
24,4.829458
28,4.828965
32,4.828435
36,4.827868
40,4.827267
44,4.826631
48,4.825964
52,4.825269
56,4.824545
60,4.823797
64,4.823028
68,4.82224
72,4.821436
76,4.82062
80,4.819793
84,4.818959
88,4.818122
92,4.817284
96,4.816447
100,4.815615
104,4.814789
108,4.813971
112,4.813167
116,4.812376
120,4.811598
124,4.810833
128,4.810085
132,4.809356
136,4.808643
140,4.807948
144,4.807271
148,4.806615
152,4.805976
156,4.805354
160,4.804749
164,4.804159
168,4.803586
172,4.803027
176,4.802478
180,4.801933
184,4.801385
188,4.800828
192,4.800255
196,4.799656
200,4.799022
204,4.798342
208,4.797606
212,4.796805
216,4.79593
220,4.794971
224,4.793922
228,4.792778
232,4.791533
236,4.790188
240,4.788742
244,4.787194
248,4.785551
252,4.783816
256,4.781996
260,4.780096
264,4.778124
268,4.776087
272,4.773993
276,4.771847
280,4.769656
284,4.767426
288,4.765163
292,4.762877
296,4.760571
300,4.758251
304,4.755925
308,4.7536
312,4.751284
316,4.748985
320,4.746712
324,4.744475
328,4.742284
332,4.740148
336,4.738075
340,4.736073
344,4.73415
348,4.732315
352,4.73057
356,4.728917
360,4.727355
364,4.725883
368,4.724498
372,4.723199
376,4.721979
380,4.720828
384,4.719735
388,4.718693
392,4.717693
396,4.716724
400,4.715775
404,4.714838
408,4.713905
412,4.712971
416,4.71203
420,4.711079
424,4.710112
428,4.709126
432,4.708122
436,4.707099
440,4.706058
444,4.704997
448,4.703917
452,4.70282
456,4.701708
460,4.700584
464,4.699451
468,4.698312
472,4.697172
476,4.696033
480,4.694898
484,4.69377
488,4.692656
492,4.691561
496,4.690488
500,4.689441
504,4.688423
508,4.687437
512,4.68648
516,4.685553
520,4.684653
524,4.683778
528,4.682923
532,4.682084
536,4.681255
540,4.680429
544,4.679595
548,4.678746
552,4.677873
556,4.676968
560,4.676021
564,4.675024
568,4.673971
572,4.672859
576,4.671683
580,4.670441
584,4.669131
588,4.667756
592,4.666316
596,4.664811
600,4.663244
604,4.661618
608,4.659937
612,4.658205
616,4.656427
620,4.654605
624,4.652743
628,4.650843
632,4.648907
636,4.646938
640,4.644938
644,4.642909
648,4.640855
652,4.638779
656,4.636683
660,4.63457
664,4.632448
668,4.630321
672,4.628197
676,4.626081
680,4.623982
684,4.621907
688,4.619864
692,4.61786
696,4.6159
700,4.613991
704,4.612141
708,4.610351
712,4.608627
716,4.606971
720,4.605386
724,4.603871
728,4.602428
732,4.601059
736,4.599766
740,4.598547
744,4.597403
748,4.596331
752,4.595335
756,4.594413
760,4.593567
764,4.592794
768,4.59209
772,4.591453
776,4.590879
780,4.590365
784,4.589907
788,4.5895
792,4.589139
796,4.588816
800,4.588527
804,4.588271
808,4.588042
812,4.587837
816,4.587657
820,4.587505
824,4.587386
828,4.587304
832,4.587262
836,4.587262
840,4.587311
844,4.587417
848,4.587587
852,4.587826
856,4.588135
860,4.588515
864,4.588969
868,4.589494
872,4.590085
876,4.590739
880,4.591451
884,4.592215
888,4.593023
892,4.593866
896,4.594735
900,4.59562
904,4.596509
908,4.597396
912,4.598269
916,4.599121
920,4.599946
924,4.600739
928,4.601491
932,4.602201
936,4.602862
940,4.603473
944,4.604033
948,4.604543
952,4.605009
956,4.605436
960,4.605835
964,4.606211
968,4.606569
972,4.606916
976,4.607262
980,4.607616
984,4.607987
988,4.60838
992,4.608799
996,4.609249
1000,4.609735
1004,4.61026
1008,4.610825
1012,4.611428
1016,4.612073
1020,4.612763
1024,4.613502
1028,4.614292
1032,4.615134
1036,4.616028
1040,4.616979
1044,4.617989
1048,4.619065
1052,4.620208
1056,4.62142
1060,4.622699
1064,4.624044
1068,4.625453
1072,4.626925
1076,4.628459
1080,4.63005
1084,4.631693
1088,4.633385
1092,4.635122
1096,4.6369
1100,4.638716
1104,4.640566
1108,4.642447
1112,4.644353
1116,4.646282
1120,4.648229
1124,4.650191
1128,4.652164
1132,4.654142
1136,4.656115
1140,4.658074
1144,4.66001
1148,4.661913
1152,4.663773
1156,4.66558
1160,4.667324
1164,4.668996
1168,4.670586
1172,4.672087
1176,4.673493
1180,4.674799
1184,4.676003
1188,4.677098
1192,4.678084
1196,4.678961
1200,4.679732
1204,4.6804
1208,4.680966
1212,4.681434
1216,4.68181
1220,4.682097
1224,4.682301
1228,4.682425
1232,4.682477
1236,4.682462
1240,4.682381
1244,4.682238
1248,4.682039
1252,4.681788
1256,4.681489
1260,4.681141
1264,4.680745
1268,4.6803
1272,4.67981
1276,4.679275
1280,4.678695
1284,4.67807
1288,4.677397
1292,4.676677
1296,4.67591
1300,4.675097
1304,4.674239
1308,4.673333
1312,4.672376
1316,4.671367
1320,4.670304
1324,4.669185
1328,4.668011
1332,4.666782
1336,4.665499
1340,4.664162
1344,4.662774
1348,4.66134
1352,4.659868
1356,4.658364
1360,4.656835
1364,4.65529
1368,4.653739
1372,4.652194
1376,4.650667
1380,4.649168
1384,4.647709
1388,4.646297
1392,4.644941
1396,4.643647
1400,4.642421
1404,4.641265
1408,4.640182
1412,4.639174
1416,4.638237
1420,4.63737
1424,4.636569
1428,4.63583
1432,4.635152
1436,4.634531
1440,4.63396
1444,4.633437
1448,4.632957
1452,4.632516
1456,4.632109
1460,4.631731
1464,4.631376
1468,4.631042
1472,4.630722
1476,4.630412
1480,4.630108
1484,4.629805
1488,4.629495
1492,4.629169
1496,4.628822
1500,4.628449
1504,4.628046
1508,4.627605
1512,4.627123
1516,4.626597
1520,4.626022
1524,4.625396
1528,4.624716
1532,4.623983
1536,4.6232
1540,4.622365
1544,4.621479
1548,4.620543
1552,4.619563
1556,4.61854
1560,4.617479
1564,4.616383
1568,4.615257
1572,4.61411
1576,4.612945
1580,4.611768
1584,4.610582
1588,4.609396
1592,4.608211
1596,4.607033
1600,4.605862
1604,4.6047
1608,4.603549
1612,4.602404
1616,4.601261
1620,4.600118
1624,4.598969
1628,4.59781
1632,4.596637
1636,4.595444
1640,4.59423
1644,4.592991
1648,4.591729
1652,4.590442
1656,4.58913
1660,4.587797
1664,4.586445
1668,4.58508
1672,4.583704
1676,4.582322
1680,4.58094
1684,4.579562
1688,4.578195
1692,4.576838
1696,4.575496
1700,4.574169
1704,4.57286
1708,4.571569
1712,4.570292
1716,4.569035
1720,4.567793
1724,4.566564
1728,4.565348
1732,4.564142
1736,4.562944
1740,4.561749
1744,4.560554
1748,4.559355
1752,4.558146
1756,4.556916
1760,4.555658
1764,4.554365
1768,4.553026
1772,4.551632
1776,4.550173
1780,4.548637
1784,4.547013
1788,4.545289
1792,4.543456
1796,4.541502
1800,4.539417
1804,4.537196
1808,4.534832
1812,4.532318
1816,4.529654
1820,4.526837
1824,4.523868
1828,4.520749
1832,4.51748
1836,4.514069
1840,4.51052
1844,4.50684
1848,4.503033
1852,4.499106
1856,4.495067
1860,4.490924
1864,4.486685
1868,4.482359
1872,4.477952
1876,4.473474
1880,4.468933
1884,4.464341
1888,4.459708
1892,4.455041
1896,4.450352
1900,4.445651
1904,4.440954
1908,4.436265
1912,4.431598
1916,4.426964
1920,4.422369
1924,4.417824
1928,4.413336
1932,4.408914
1936,4.40456
1940,4.400278
1944,4.39607
1948,4.391942
1952,4.387889
1956,4.38391
1960,4.380002
1964,4.376164
1968,4.372389
1972,4.368677
1976,4.365024
1980,4.361427
1984,4.357885
1988,4.354396
1992,4.350962
1996,4.34758
2000,4.344252
2004,4.340981
2008,4.337766
2012,4.334608
2016,4.331509
2020,4.328472
2024,4.325499
2028,4.322589
2032,4.31974
2036,4.31695
2040,4.314217
2044,4.311538
2048,4.30891
2052,4.306329
2056,4.303789
2060,4.301285
2064,4.298811
2068,4.296362
2072,4.293933
2076,4.29152
2080,4.289118
2084,4.286726
2088,4.284337
2092,4.281954
2096,4.279575
2100,4.277203
2104,4.274837
2108,4.27248
2112,4.270134
2116,4.267801
2120,4.265482
2124,4.263176
2128,4.260884
2132,4.258608
2136,4.256349
2140,4.254107
2144,4.251881
2148,4.249671
2152,4.247477
2156,4.245303
2160,4.243148
2164,4.241013
2168,4.238897
2172,4.236804
2176,4.234733
2180,4.232683
2184,4.230655
2188,4.228647
2192,4.22666
2196,4.224691
2200,4.222737
2204,4.220794
2208,4.218856
2212,4.21692
2216,4.214978
2220,4.213028
2224,4.211068
2228,4.209096
2232,4.207108
2236,4.2051
2240,4.203069
2244,4.201015
2248,4.198938
2252,4.196841
2256,4.194724
2260,4.192586
2264,4.190433
2268,4.188265
2272,4.186087
2276,4.183897
2280,4.181705
2284,4.179508
2288,4.177311
2292,4.175116
2296,4.172926
2300,4.170745
2304,4.168576
2308,4.166424
2312,4.164293
2316,4.162184
2320,4.160098
2324,4.158036
2328,4.155999
2332,4.153987
2336,4.152003
2340,4.150049
2344,4.148126
2348,4.146234
2352,4.144373
2356,4.142548
2360,4.14076
2364,4.139012
2368,4.137311
2372,4.135659
2376,4.134061
2380,4.13252
2384,4.131039
2388,4.129625
2392,4.128285
2396,4.127023
2400,4.125843
2404,4.124745
2408,4.123734
2412,4.122811
2416,4.121977
2420,4.121231
2424,4.120572
2428,4.119998
