Time,Pupil Diameter
4,4.246582
8,4.246645
12,4.246429
16,4.245935
20,4.24507
24,4.243718
28,4.241966
32,4.240149
36,4.238652
40,4.237818
44,4.237769
48,4.238294
52,4.23884
56,4.238832
60,4.23829
64,4.237704
68,4.237531
72,4.23784
76,4.238392
80,4.238935
84,4.239319
88,4.239469
92,4.239358
96,4.238987
100,4.238446
104,4.237844
108,4.237195
112,4.23642
116,4.235526
120,4.234655
124,4.233998
128,4.233604
132,4.233301
136,4.232844
140,4.23213
144,4.231338
148,4.230757
152,4.23057
156,4.230714
160,4.231089
164,4.231693
168,4.232465
172,4.232979
176,4.232681
180,4.231339
184,4.229274
188,4.22712
192,4.225445
196,4.224485
200,4.224244
204,4.224528
208,4.224935
212,4.225003
216,4.224436
220,4.223228
224,4.221562
228,4.219686
232,4.217843
236,4.21641
240,4.215769
244,4.21607
248,4.217112
252,4.218561
256,4.220127
260,4.22153
264,4.222564
268,4.223181
272,4.223548
276,4.223965
280,4.224851
284,4.226935
288,4.231181
292,4.23817
296,4.247474
300,4.257739
304,4.26737
308,4.275199
312,4.280731
316,4.284352
320,4.287164
324,4.290924
328,4.297503
332,4.308154
336,4.322663
340,4.339069
344,4.354454
348,4.366364
352,4.373959
356,4.377923
360,4.379593
364,4.380132
368,4.380258
372,4.380264
376,4.380264
380,4.380264
384,4.380264
388,4.380264
392,4.380264
396,4.380264
400,4.380264
404,4.380264
408,4.380264
412,4.380264
416,4.380264
420,4.380264
424,4.380264
428,4.380264
432,4.380264
436,4.380264
440,4.380264
444,4.380264
448,4.380264
452,4.380264
456,4.380264
460,4.380264
464,4.380264
468,4.380264
472,4.380264
476,4.380264
480,4.380264
484,4.380264
488,4.380264
492,4.380264
496,4.380264
500,4.380264
504,4.380264
508,4.380264
512,4.380264
516,4.380264
520,4.380264
524,4.380264
528,4.380264
532,4.380264
536,4.380264
540,4.380264
544,4.380264
548,4.380264
552,4.380264
556,4.380264
560,4.380264
564,4.380264
568,4.380264
572,4.380264
576,4.380264
580,4.380264
584,4.380264
588,4.380264
592,4.380264
596,4.380264
600,4.380264
604,4.380264
608,4.380264
612,4.380264
616,4.380282
620,4.380473
624,4.381201
628,4.383326
632,4.388081
636,4.396739
640,4.409667
644,4.42563
648,4.442021
652,4.456187
656,4.466737
660,4.473765
664,4.478006
668,4.480098
672,4.480546
676,4.480035
680,4.479646
684,4.480422
688,4.483046
692,4.487594
696,4.493678
700,4.500699
704,4.508171
708,4.515811
712,4.523425
716,4.530821
720,4.537689
724,4.543477
728,4.547694
732,4.550137
736,4.551016
740,4.550861
744,4.550334
