Time,Pupil Diameter
4,5.219687
8,5.21981
12,5.219906
16,5.219972
20,5.22
24,5.219985
28,5.219925
32,5.219818
36,5.21966
40,5.219451
44,5.21919
48,5.218878
52,5.218498
56,5.218056
60,5.217548
64,5.216978
68,5.216336
72,5.215617
76,5.214813
80,5.213916
84,5.21289
88,5.211736
92,5.210435
96,5.208974
100,5.207332
104,5.205487
108,5.203413
112,5.20109
116,5.198489
120,5.195628
124,5.192402
128,5.188828
132,5.184882
136,5.180545
140,5.1758
144,5.170634
148,5.165041
152,5.159018
156,5.152573
160,5.145717
164,5.138467
168,5.130856
172,5.122921
176,5.114709
180,5.106272
184,5.097663
188,5.088944
192,5.080177
196,5.071427
200,5.062758
204,5.054233
208,5.045901
212,5.037816
216,5.030028
220,5.022574
224,5.015484
228,5.008782
232,5.00248
236,4.996582
240,4.99108
244,4.985974
248,4.981182
252,4.976702
256,4.972524
260,4.968576
264,4.964808
268,4.961167
272,4.957593
276,4.954045
280,4.950448
284,4.946748
288,4.942893
292,4.938837
296,4.934522
300,4.929933
304,4.925045
308,4.919845
312,4.914276
316,4.908417
320,4.902221
324,4.895699
328,4.888866
332,4.881739
336,4.874346
340,4.866716
344,4.858878
348,4.850859
352,4.842692
356,4.834414
360,4.826054
364,4.817646
368,4.809223
372,4.800822
376,4.792478
380,4.784227
384,4.776105
388,4.768145
392,4.760379
396,4.752835
400,4.745544
404,4.738524
408,4.731789
412,4.725351
416,4.719217
420,4.713388
424,4.707864
428,4.70264
432,4.697707
436,4.693055
440,4.688703
444,4.684591
448,4.68068
452,4.676998
456,4.673526
460,4.670246
464,4.667146
468,4.664214
472,4.661436
476,4.658803
480,4.656311
484,4.653954
488,4.651739
492,4.649644
496,4.64767
500,4.645811
504,4.644082
508,4.642475
512,4.64099
516,4.639631
520,4.638396
524,4.637289
528,4.636302
532,4.635436
536,4.63469
540,4.634066
544,4.633562
548,4.633174
552,4.632903
556,4.632748
560,4.632707
564,4.632776
568,4.632953
572,4.633233
576,4.63361
580,4.634079
584,4.634634
588,4.63527
592,4.635981
596,4.636762
600,4.637607
604,4.638513
608,4.639478
612,4.640498
616,4.641571
620,4.642694
624,4.643867
628,4.645089
632,4.646361
636,4.647684
640,4.649056
644,4.650475
648,4.651936
652,4.653436
656,4.654971
660,4.656536
664,4.658124
668,4.659731
672,4.661348
676,4.662971
680,4.664598
684,4.666221
688,4.667836
692,4.669438
696,4.671023
700,4.672589
704,4.674132
708,4.675653
712,4.677152
716,4.678626
720,4.680072
724,4.681488
728,4.682871
732,4.684226
736,4.685546
740,4.686831
744,4.688076
748,4.68928
752,4.690442
756,4.691565
760,4.692645
764,4.693686
768,4.694687
772,4.695653
776,4.696589
780,4.697499
784,4.698391
788,4.699274
792,4.700155
796,4.701043
800,4.701947
804,4.702876
808,4.703836
812,4.704834
816,4.705871
820,4.70695
824,4.708071
828,4.709232
832,4.71043
836,4.711662
840,4.712924
844,4.714209
848,4.71551
852,4.71682
856,4.718134
860,4.719451
864,4.720767
868,4.722079
872,4.723385
876,4.724683
880,4.725976
884,4.727263
888,4.728547
892,4.729829
896,4.731109
900,4.732389
904,4.73367
908,4.734956
912,4.736249
916,4.737551
920,4.738862
924,4.740179
928,4.741503
932,4.742829
936,4.744159
940,4.745488
944,4.746812
948,4.748128
952,4.749433
956,4.750721
960,4.751991
964,4.753236
968,4.754456
972,4.755646
976,4.756805
980,4.757936
984,4.759039
988,4.760115
992,4.761163
996,4.762186
1000,4.763188
1004,4.764174
1008,4.765148
1012,4.766114
1016,4.767075
1020,4.768035
1024,4.769
1028,4.769976
1032,4.770967
1036,4.771979
1040,4.773017
1044,4.774085
1048,4.775184
1052,4.776317
1056,4.777485
1060,4.778693
1064,4.779942
1068,4.78123
1072,4.782556
1076,4.783916
1080,4.785309
1084,4.786733
1088,4.788184
1092,4.789661
1096,4.791162
1100,4.792681
1104,4.794218
1108,4.795769
1112,4.797332
1116,4.798907
1120,4.800495
1124,4.802092
1128,4.803697
1132,4.805306
1136,4.806919
1140,4.80853
1144,4.810139
1148,4.811742
1152,4.813339
1156,4.814925
1160,4.816498
1164,4.818054
1168,4.81959
1172,4.821102
1176,4.822588
1180,4.824047
1184,4.825476
1188,4.826872
1192,4.82823
1196,4.829545
1200,4.830812
1204,4.832029
1208,4.833192
1212,4.834297
1216,4.835337
1220,4.836309
1224,4.837212
1228,4.838043
1232,4.838801
1236,4.839486
1240,4.840099
1244,4.840642
1248,4.841119
1252,4.841533
1256,4.841892
1260,4.842203
1264,4.842472
1268,4.842707
1272,4.842916
1276,4.843109
1280,4.843294
1284,4.843479
1288,4.843672
1292,4.843883
1296,4.844119
1300,4.844389
1304,4.844701
1308,4.845061
1312,4.845476
1316,4.845949
1320,4.846484
1324,4.847084
1328,4.84775
1332,4.84848
1336,4.849273
1340,4.850121
1344,4.851018
1348,4.85196
1352,4.852937
1356,4.85394
1360,4.854959
1364,4.855983
1368,4.857006
1372,4.858015
1376,4.859003
1380,4.859963
1384,4.860893
1388,4.861788
1392,4.862648
1396,4.863477
1400,4.864281
1404,4.865066
1408,4.86584
1412,4.866613
1416,4.867398
1420,4.868208
1424,4.869055
1428,4.869949
1432,4.8709
1436,4.871919
1440,4.873012
1444,4.874184
1448,4.87544
1452,4.876781
1456,4.878206
1460,4.879713
1464,4.881298
1468,4.882957
1472,4.884682
1476,4.886471
1480,4.888318
1484,4.890203
1488,4.892134
1492,4.894095
1496,4.89608
1500,4.898078
1504,4.900079
1508,4.902064
1512,4.904022
1516,4.905934
1520,4.907786
1524,4.909554
1528,4.911211
1532,4.912735
1536,4.914096
1540,4.915265
1544,4.916211
1548,4.916907
1552,4.917334
1556,4.917454
1560,4.917248
1564,4.916692
1568,4.915768
1572,4.914464
1576,4.912768
1580,4.910678
1584,4.908192
1588,4.905312
1592,4.902045
1596,4.898405
1600,4.89441
1604,4.890082
1608,4.885446
1612,4.880526
1616,4.875353
1620,4.869956
1624,4.864367
1628,4.858612
1632,4.852718
1636,4.846716
1640,4.840631
1644,4.834484
1648,4.828295
1652,4.822079
1656,4.815846
1660,4.809608
1664,4.803369
1668,4.797128
1672,4.790892
1676,4.784671
1680,4.778449
1684,4.77223
1688,4.766015
1692,4.759799
1696,4.753587
1700,4.747381
1704,4.74118
1708,4.734987
1712,4.728803
1716,4.722634
1720,4.716488
1724,4.710371
1728,4.704288
1732,4.698247
1736,4.692251
1740,4.686311
1744,4.680429
1748,4.674627
1752,4.668905
1756,4.663275
1760,4.657747
1764,4.652326
1768,4.647021
1772,4.64184
1776,4.636792
1780,4.631881
1784,4.62711
1788,4.622484
1792,4.617999
1796,4.613655
1800,4.60945
1804,4.605382
1808,4.60145
1812,4.59765
1816,4.593978
1820,4.590432
1824,4.58701
1828,4.583706
1832,4.580516
1836,4.577438
1840,4.57447
1844,4.571609
1848,4.568854
1852,4.566203
1856,4.563654
1860,4.561212
1864,4.558866
1868,4.556616
1872,4.554466
1876,4.552415
1880,4.550462
1884,4.548609
1888,4.546856
1892,4.545201
1896,4.54365
1900,4.542202
1904,4.540858
1908,4.539622
1912,4.538499
1916,4.537493
1920,4.53661
1924,4.535859
1928,4.535252
1932,4.534795
1936,4.5345
1940,4.534377
1944,4.534437
1948,4.534686
1952,4.535131
1956,4.535773
1960,4.536613
1964,4.537645
1968,4.538863
1972,4.540255
1976,4.541808
1980,4.543504
1984,4.545323
1988,4.547247
1992,4.549259
1996,4.551342
2000,4.553482
2004,4.555665
2008,4.557893
2012,4.560156
2016,4.562455
2020,4.564795
2024,4.567184
2028,4.569633
2032,4.57215
2036,4.574748
2040,4.577437
2044,4.580227
2048,4.583126
2052,4.586144
2056,4.589287
2060,4.592559
2064,4.595961
2068,4.599492
2072,4.603152
2076,4.606939
2080,4.610849
2084,4.614879
2088,4.61902
2092,4.623273
2096,4.627632
2100,4.63209
2104,4.636641
2108,4.641283
2112,4.646011
2116,4.65082
2120,4.655703
2124,4.660656
2128,4.665674
2132,4.67075
2136,4.675881
2140,4.681054
2144,4.686257
2148,4.691481
2152,4.696714
2156,4.701945
2160,4.707158
2164,4.712342
2168,4.717484
2172,4.722572
2176,4.727592
2180,4.732533
2184,4.737381
2188,4.742132
2192,4.746779
2196,4.751313
2200,4.755723
2204,4.760007
2208,4.764156
2212,4.768167
2216,4.772037
2220,4.77576
2224,4.779333
2228,4.78275
2232,4.786003
2236,4.789089
2240,4.792002
2244,4.794739
2248,4.797298
